"Run","Rep","Xseed","Yseed","Z","model","AddRE","MulRE","X1cor","X2cor","X3cor","Xtotcor"
1,21,1e+07,10000021,FALSE,"bin",TRUE,FALSE,-0.33227668871603,-0.399265045029371,0.212099424917718,-0.375274966737715
1,21,1e+07,10000021,FALSE,"nrm",TRUE,FALSE,-0.129628419036838,0.0529443840992963,0.146337198602331,0.079234396043656
1,22,1e+07,10000022,FALSE,"bin",TRUE,FALSE,-0.29649795496002,-0.246666019973124,0.0651562971131149,-0.283865430529592
1,22,1e+07,10000022,FALSE,"nrm",TRUE,FALSE,-0.0550990000751281,-0.198139265959673,-0.415519653832978,-0.380781260929047
1,23,1e+07,10000023,FALSE,"bin",TRUE,FALSE,0.348153800166818,0.244770680410785,-0.19233908149629,0.241030166005559
1,23,1e+07,10000023,FALSE,"nrm",TRUE,FALSE,0.0254828972725716,0.186924026785077,-0.127788353698493,0.129560816348278
1,24,1e+07,10000024,FALSE,"bin",TRUE,FALSE,-0.0677840216528318,0.0755920661433123,0.134270554668704,0.111718759080408
1,24,1e+07,10000024,FALSE,"nrm",TRUE,FALSE,-0.23782855835088,0.103617883370557,-0.16008485152523,-0.0321331777526169
1,25,1e+07,10000025,FALSE,"bin",TRUE,FALSE,0.0410751445172819,0.314414073325864,0.177783336148037,0.385765653084034
1,25,1e+07,10000025,FALSE,"nrm",TRUE,FALSE,-0.182041143529862,-0.179420065964591,0.13576473082567,-0.159837364317684
1,26,1e+07,10000026,FALSE,"bin",TRUE,FALSE,0.310950480393086,0.489211630487209,-0.084503223892631,0.509893403807362
1,26,1e+07,10000026,FALSE,"nrm",TRUE,FALSE,0.444260771177739,0.356783544086962,-0.0903841679622268,0.416259453443726
1,27,1e+07,10000027,FALSE,"bin",TRUE,FALSE,0.26782243583874,0.10374448425409,-0.373310238175494,0.00847376488859853
1,27,1e+07,10000027,FALSE,"nrm",TRUE,FALSE,0.124990142559615,-0.125790888563075,-0.505710696737799,-0.303698501299129
1,28,1e+07,10000028,FALSE,"bin",TRUE,FALSE,0.215664546163534,-0.0416416454516926,-0.0718083522540785,-0.0141143178792307
1,28,1e+07,10000028,FALSE,"nrm",TRUE,FALSE,0.306943245304697,0.0543770511934372,-0.119170384495734,0.0806623985702823
1,29,1e+07,10000029,FALSE,"bin",TRUE,FALSE,-0.0353761533478682,-0.301789638812253,0.32206995728111,-0.158065543559829
1,29,1e+07,10000029,FALSE,"nrm",TRUE,FALSE,0.240037344721865,0.0585468615732395,0.102651606752404,0.162240650181514
1,30,1e+07,10000030,FALSE,"bin",TRUE,FALSE,-0.00591861532682954,0.341080849909859,0.0133782786677043,0.328402077297184
1,30,1e+07,10000030,FALSE,"nrm",TRUE,FALSE,-0.190731884371177,0.13644719439644,-0.0891480609743912,0.0417547210917691
1,31,1e+07,10000031,FALSE,"bin",TRUE,FALSE,0.176551186999432,0.0906427438617683,-0.145120153158215,0.0700096583769547
1,31,1e+07,10000031,FALSE,"nrm",TRUE,FALSE,0.435469336178922,0.0303394983294769,0.0807842314750326,0.177022278537692
1,32,1e+07,10000032,FALSE,"bin",TRUE,FALSE,0.266901727324386,-0.214251924970146,0.207193681713891,-0.0452588786816752
1,32,1e+07,10000032,FALSE,"nrm",TRUE,FALSE,-0.164241340582102,-0.120439927330655,-0.0182259838992057,-0.165125531014566
1,33,1e+07,10000033,FALSE,"bin",TRUE,FALSE,-0.228612929437512,-0.178336295096471,-0.131284551359229,-0.285397193475518
1,33,1e+07,10000033,FALSE,"nrm",TRUE,FALSE,-0.28625677760718,-0.14410091152078,-0.0998692075264062,-0.254424336240221
1,34,1e+07,10000034,FALSE,"bin",TRUE,FALSE,-0.242609823024844,-0.0531958244392598,0.0782770695415204,-0.0802875121569837
1,34,1e+07,10000034,FALSE,"nrm",TRUE,FALSE,0.327728700495232,0.182954855230179,0.0119511955270459,0.264494305685293
1,35,1e+07,10000035,FALSE,"bin",TRUE,FALSE,-0.148388773767559,0.205684265696774,-0.051615806759204,0.134694510568767
1,35,1e+07,10000035,FALSE,"nrm",TRUE,FALSE,0.217072128426562,0.377648904413675,-0.303308216130076,0.285596677345318
1,36,1e+07,10000036,FALSE,"bin",TRUE,FALSE,0.0357904053135305,-0.179325130286397,0.313103154847721,-0.0269414210795011
1,36,1e+07,10000036,FALSE,"nrm",TRUE,FALSE,-0.186405628970126,-0.40236141795331,0.0587747260983323,-0.40588536736088
1,37,1e+07,10000037,FALSE,"bin",TRUE,FALSE,0.022365639015667,0.0887205309862838,0.224629197339731,0.186430921648836
1,37,1e+07,10000037,FALSE,"nrm",TRUE,FALSE,0.00862559798044194,0.131762050440805,0.0590232726410519,0.152789615426321
1,38,1e+07,10000038,FALSE,"bin",TRUE,FALSE,0.0685163022235548,0.204528274390376,-0.474087063780816,0.00910929948461711
1,38,1e+07,10000038,FALSE,"nrm",TRUE,FALSE,0.0868662840232684,0.0357391854109643,-0.51914950530834,-0.165858404699138
1,39,1e+07,10000039,FALSE,"bin",TRUE,FALSE,-0.0876147059707685,-0.0632778156491687,0.478314301043015,0.121986492336258
1,39,1e+07,10000039,FALSE,"nrm",TRUE,FALSE,0.101737570338645,0.300872304670315,0.0503114725772938,0.334084824316044
1,40,1e+07,10000040,FALSE,"bin",TRUE,FALSE,-0.209768942088432,-0.193267026306546,0.0389296361882939,-0.22172944733755
1,40,1e+07,10000040,FALSE,"nrm",TRUE,FALSE,-0.138940647510276,-0.217413643710113,-0.0576360394498565,-0.267594612198112
1,41,1e+07,10000041,FALSE,"bin",TRUE,FALSE,0.276731977276251,0.0382917840233052,0.321087081304753,0.24616791049594
1,41,1e+07,10000041,FALSE,"nrm",TRUE,FALSE,0.35454045166827,-0.105365143107159,-0.341565724409445,-0.154075283402878
1,42,1e+07,10000042,FALSE,"bin",TRUE,FALSE,-0.116279876549585,0.261791218269481,-0.137714276049295,0.159502273808797
1,42,1e+07,10000042,FALSE,"nrm",TRUE,FALSE,-0.0981843121894527,-0.0448202707610559,-0.111346498122321,-0.115926323908649
1,43,1e+07,10000043,FALSE,"bin",TRUE,FALSE,0.439868746571648,0.0938929843695981,-0.171605658355903,0.130417384462485
1,43,1e+07,10000043,FALSE,"nrm",TRUE,FALSE,0.444262125350128,0.154829209411295,-0.0494705298297912,0.241827071107958
1,44,1e+07,10000044,FALSE,"bin",TRUE,FALSE,-0.153730119610496,0.39615829076846,0.11972175564327,0.387782755629792
1,44,1e+07,10000044,FALSE,"nrm",TRUE,FALSE,-0.0560025552157651,0.334082325688624,0.264529136756737,0.416320202701501
1,45,1e+07,10000045,FALSE,"bin",TRUE,FALSE,0.00460481793142578,0.279416232787763,-0.300163380405759,0.138162148054697
1,45,1e+07,10000045,FALSE,"nrm",TRUE,FALSE,0.270286931593867,-0.0561836127781918,-0.0774311521360961,-0.0161021856574552
1,46,1e+07,10000046,FALSE,"bin",TRUE,FALSE,0.146314334825878,0.299822300702765,0.0551139985366315,0.346769740966362
1,46,1e+07,10000046,FALSE,"nrm",TRUE,FALSE,0.257342733885971,0.218936294358332,0.00357172535763868,0.276749736631132
1,47,1e+07,10000047,FALSE,"bin",TRUE,FALSE,-0.038721817176785,0.480423022017799,-0.151578083882487,0.381605775067919
1,47,1e+07,10000047,FALSE,"nrm",TRUE,FALSE,0.107612868718994,0.481912302463423,-0.103076318173231,0.441968563977181
1,48,1e+07,10000048,FALSE,"bin",TRUE,FALSE,-0.11400705479172,0.259614695765585,0.255686107063123,0.326619183395535
1,48,1e+07,10000048,FALSE,"nrm",TRUE,FALSE,-0.0184475677073125,0.202670432569146,0.19003285194636,0.269275516222899
1,49,1e+07,10000049,FALSE,"bin",TRUE,FALSE,0.00759787096293552,-0.0322681970300771,0.201216487572728,0.0575410757359416
1,49,1e+07,10000049,FALSE,"nrm",TRUE,FALSE,0.161223013491851,-0.129694087920597,0.0389927885834266,-0.0645252168544212
1,50,1e+07,10000050,FALSE,"bin",TRUE,FALSE,-0.0582658610129222,0.100785999636962,0.0685226667277436,0.109972383754223
1,50,1e+07,10000050,FALSE,"nrm",TRUE,FALSE,0.246654600928004,0.0759079277942026,0.164088462763128,0.20679774252002
1,51,1e+07,10000051,FALSE,"bin",TRUE,FALSE,-0.345105719806325,-0.540773973821296,0.360709867966299,-0.449443461321102
1,51,1e+07,10000051,FALSE,"nrm",TRUE,FALSE,0.228423237559072,-0.301300523055869,0.192427668421945,-0.144364925440286
1,52,1e+07,10000052,FALSE,"bin",TRUE,FALSE,-0.0500611213007314,-0.137523758317719,0.123844974199222,-0.0907032300311819
1,52,1e+07,10000052,FALSE,"nrm",TRUE,FALSE,-0.0583556989580546,-0.283995595032083,0.317180427752019,-0.14923962211858
1,53,1e+07,10000053,FALSE,"bin",TRUE,FALSE,0.110479592383661,-0.36452478810221,-0.354086687486093,-0.469430613648376
1,53,1e+07,10000053,FALSE,"nrm",TRUE,FALSE,0.152458990314938,-0.413048009158759,-0.0650991164524762,-0.380759940777016
1,54,1e+07,10000054,FALSE,"bin",TRUE,FALSE,-0.0325551487918412,0.343117139141009,-0.0629386137699545,0.290685445341343
1,54,1e+07,10000054,FALSE,"nrm",TRUE,FALSE,-0.333328289634516,0.218789532001639,0.388138376495084,0.287380753893719
1,55,1e+07,10000055,FALSE,"bin",TRUE,FALSE,-0.336396063647206,-0.0125347974813593,0.0705204916161094,-0.0694193744362428
1,55,1e+07,10000055,FALSE,"nrm",TRUE,FALSE,-0.0804630871874265,-0.18510230473784,0.414770713885826,-0.0191798068631957
1,56,1e+07,10000056,FALSE,"bin",TRUE,FALSE,-0.394192461560034,0.169995823281494,-0.0809473957097576,0.0240995669041401
1,56,1e+07,10000056,FALSE,"nrm",TRUE,FALSE,-0.0775655529978485,0.254427338488966,-0.146304699465579,0.158917157989396
1,57,1e+07,10000057,FALSE,"bin",TRUE,FALSE,-0.288034603118255,0.0315700461101054,0.178917340460364,0.0315698808752819
1,57,1e+07,10000057,FALSE,"nrm",TRUE,FALSE,-0.0483947601914812,0.0161124402718427,0.123447178539509,0.0555987677993237
1,58,1e+07,10000058,FALSE,"bin",TRUE,FALSE,-0.145794386879236,0.017594526451432,0.152309245654873,0.0439763477478318
1,58,1e+07,10000058,FALSE,"nrm",TRUE,FALSE,0.000761947842509876,0.0671285773118455,-0.00303038525881245,0.062708665253632
1,59,1e+07,10000059,FALSE,"bin",TRUE,FALSE,-0.15024240217853,0.280586388607736,-0.212492273891232,0.136464696182425
1,59,1e+07,10000059,FALSE,"nrm",TRUE,FALSE,-0.223584211102863,0.232646297237672,-0.0184129889480993,0.154942604984691
1,60,1e+07,10000060,FALSE,"bin",TRUE,FALSE,-0.0438189684549171,0.0883193906718454,-0.0888538642063734,0.0344455789282495
1,60,1e+07,10000060,FALSE,"nrm",TRUE,FALSE,0.0292284217189577,0.146009271341677,-0.230556315614774,0.0476047620288391
1,61,1e+07,10000061,FALSE,"bin",TRUE,FALSE,-0.00269395270161781,0.34457998184362,-0.238642127772349,0.22456488638002
1,61,1e+07,10000061,FALSE,"nrm",TRUE,FALSE,0.254909744056405,0.322954680898479,-0.122315866687311,0.321039716693115
1,62,1e+07,10000062,FALSE,"bin",TRUE,FALSE,0.0199831981788978,-0.497771880330633,-0.12060283564957,-0.519627393400122
1,62,1e+07,10000062,FALSE,"nrm",TRUE,FALSE,0.215375740690476,-0.239616274640695,-0.194792976925019,-0.255078644753417
1,63,1e+07,10000063,FALSE,"bin",TRUE,FALSE,0.0427495204829195,0.267797351564209,-0.270802787461478,0.149647957751388
1,63,1e+07,10000063,FALSE,"nrm",TRUE,FALSE,0.270794610439059,0.414313973447847,-0.21104347377183,0.373998694821676
1,64,1e+07,10000064,FALSE,"bin",TRUE,FALSE,0.0502602332660543,-0.106720171383861,0.349788761654367,0.0615679869803526
1,64,1e+07,10000064,FALSE,"nrm",TRUE,FALSE,0.139914659257256,-0.419323105061323,0.170075992475309,-0.289210943574547
1,65,1e+07,10000065,FALSE,"bin",TRUE,FALSE,-0.0154189232726982,-0.0737555535711906,0.168407881125244,-0.00195709219658887
1,65,1e+07,10000065,FALSE,"nrm",TRUE,FALSE,-0.193380259731214,0.145193275538562,0.286347114668194,0.210297341245949
1,66,1e+07,10000066,FALSE,"bin",TRUE,FALSE,-0.291595229396754,0.161762615446981,0.335152533794433,0.221350178890832
1,66,1e+07,10000066,FALSE,"nrm",TRUE,FALSE,-0.14325620295319,0.504336220243256,-0.000164307863038981,0.441964437340397
1,67,1e+07,10000067,FALSE,"bin",TRUE,FALSE,0.216802712250502,0.263502087807116,-0.286590406091463,0.184189358665235
1,67,1e+07,10000067,FALSE,"nrm",TRUE,FALSE,0.528607107459695,0.499873354996941,-0.350416033160855,0.462831096256821
1,68,1e+07,10000068,FALSE,"bin",TRUE,FALSE,0.160471022095193,0.0226656332032407,-0.15920987271296,-0.00483718138215229
1,68,1e+07,10000068,FALSE,"nrm",TRUE,FALSE,0.051427286814241,0.0734084284701448,-0.242070718397182,-0.0205509646254233
1,69,1e+07,10000069,FALSE,"bin",TRUE,FALSE,-0.392293745534249,-0.331247048362643,0.0984033242321473,-0.374997157055927
1,69,1e+07,10000069,FALSE,"nrm",TRUE,FALSE,-0.213773021425063,-0.347512794741169,0.167668739933636,-0.31421939907983
1,70,1e+07,10000070,FALSE,"bin",TRUE,FALSE,-0.28691841766343,-0.202823904896559,0.144566149433064,-0.205662044013296
1,70,1e+07,10000070,FALSE,"nrm",TRUE,FALSE,-0.0487595830533564,-0.00380873721340813,0.096408695613141,0.0249802449819541
1,71,1e+07,10000071,FALSE,"bin",TRUE,FALSE,0.0792950224568988,-0.35793983300404,0.133221984630462,-0.262465930780133
1,71,1e+07,10000071,FALSE,"nrm",TRUE,FALSE,-0.0310984128071259,-0.471043561314838,0.223725662474917,-0.359979010474264
1,72,1e+07,10000072,FALSE,"bin",TRUE,FALSE,-0.47469786320936,-0.222930281487088,0.380412617840834,-0.172670869353599
1,72,1e+07,10000072,FALSE,"nrm",TRUE,FALSE,-0.0708873084911643,-0.470343077935554,0.0823966210757753,-0.430256472025986
1,73,1e+07,10000073,FALSE,"bin",TRUE,FALSE,-0.176347870696785,0.174755539692994,-0.0734917762577222,0.0886291335218522
1,73,1e+07,10000073,FALSE,"nrm",TRUE,FALSE,-0.273488921718193,0.0235658310820993,-0.0503486910864063,-0.0704979519896269
1,74,1e+07,10000074,FALSE,"bin",TRUE,FALSE,-0.0595031073726894,0.150323921009902,-0.081429475461122,0.0924751866718674
1,74,1e+07,10000074,FALSE,"nrm",TRUE,FALSE,0.0823465410965403,0.309105926064274,-0.197748002519759,0.230547660126811
1,75,1e+07,10000075,FALSE,"bin",TRUE,FALSE,-0.337188210333598,0.265789128776049,0.186776222199221,0.24475488402845
1,75,1e+07,10000075,FALSE,"nrm",TRUE,FALSE,-0.237211896532477,-0.0843233583172558,0.498051349082957,0.0714277935857934
1,76,1e+07,10000076,FALSE,"bin",TRUE,FALSE,-0.128055377211025,-0.426967375692861,0.322455092961903,-0.301056543201152
1,76,1e+07,10000076,FALSE,"nrm",TRUE,FALSE,-0.139937771257756,-0.312853202984059,0.568622156489102,-0.0901890272149047
1,77,1e+07,10000077,FALSE,"bin",TRUE,FALSE,0.233767732756734,0.395306407110445,-0.0425477276235868,0.418484627922954
1,77,1e+07,10000077,FALSE,"nrm",TRUE,FALSE,-0.237426006355062,0.107083891678379,-0.106575201772293,-0.00580186388143635
1,78,1e+07,10000078,FALSE,"bin",TRUE,FALSE,0.0819449947698245,-0.300539839469032,0.101397696110144,-0.220852070493889
1,78,1e+07,10000078,FALSE,"nrm",TRUE,FALSE,-0.00848591503910085,-0.37623257791102,0.404021777597775,-0.186693564967926
1,79,1e+07,10000079,FALSE,"bin",TRUE,FALSE,-0.276949037360325,0.368120630861178,0.0542150276241417,0.300925232208276
1,79,1e+07,10000079,FALSE,"nrm",TRUE,FALSE,0.0900690756211237,0.117746000461068,0.356026464544943,0.287987535311561
1,80,1e+07,10000080,FALSE,"bin",TRUE,FALSE,-0.318535463402702,-0.0322548507911454,-0.121947572951536,-0.165989255186666
1,80,1e+07,10000080,FALSE,"nrm",TRUE,FALSE,-0.128318130364348,0.012866113573664,-0.0178649466481208,-0.0288894392649739
1,81,1e+07,10000081,FALSE,"bin",TRUE,FALSE,0.155371869595556,0.037918401486793,0.0151884785417507,0.0830704783319387
1,81,1e+07,10000081,FALSE,"nrm",TRUE,FALSE,0.304343313518054,0.0968045242740994,-0.0399876996895265,0.154247556918975
1,82,1e+07,10000082,FALSE,"bin",TRUE,FALSE,0.258228778567649,0.325768393999444,-0.0922650648021895,0.337458194592215
1,82,1e+07,10000082,FALSE,"nrm",TRUE,FALSE,-0.231672953049457,0.218728038656454,-0.102613786729923,0.103518748603907
1,83,1e+07,10000083,FALSE,"bin",TRUE,FALSE,-0.109783367093987,0.0533289222644453,-0.145282146830197,-0.0401993014250414
1,83,1e+07,10000083,FALSE,"nrm",TRUE,FALSE,-0.118562155367785,-0.0664975264022414,0.157603880269701,-0.0265860902319808
1,84,1e+07,10000084,FALSE,"bin",TRUE,FALSE,-0.0679776658062709,0.178517026938828,0.249606674307104,0.258930617728038
1,84,1e+07,10000084,FALSE,"nrm",TRUE,FALSE,-0.197282715410698,0.231572728540771,0.177115203802398,0.244575382282929
1,85,1e+07,10000085,FALSE,"bin",TRUE,FALSE,-0.132259503455417,-0.402974066869382,0.468940315640495,-0.21656947705633
1,85,1e+07,10000085,FALSE,"nrm",TRUE,FALSE,0.0296375710926523,-0.0750809377244035,-0.124065951681603,-0.116807629040309
1,86,1e+07,10000086,FALSE,"bin",TRUE,FALSE,-0.292363281886273,-0.22688800657954,0.429039452153522,-0.108043945842359
1,86,1e+07,10000086,FALSE,"nrm",TRUE,FALSE,-0.0620606037462975,-0.169921377915771,0.248372253834933,-0.0712612500569194
1,87,1e+07,10000087,FALSE,"bin",TRUE,FALSE,0.000569593453581134,-0.336828142702973,-0.0963494713469079,-0.361312213879286
1,87,1e+07,10000087,FALSE,"nrm",TRUE,FALSE,-0.0601476864206879,-0.0647736391798832,-0.54237748418342,-0.30969337492417
1,88,1e+07,10000088,FALSE,"bin",TRUE,FALSE,0.0790855530084613,0.173003804427227,0.0984664198990399,0.227269941682493
1,88,1e+07,10000088,FALSE,"nrm",TRUE,FALSE,-0.0456884787453934,0.121457997854753,0.0243168394070142,0.113957427361221
1,89,1e+07,10000089,FALSE,"bin",TRUE,FALSE,0.393894294622491,0.179117878051204,-0.407378437990019,0.0983967933806997
1,89,1e+07,10000089,FALSE,"nrm",TRUE,FALSE,-0.00601579457343715,-0.00303015412008677,-0.0155673186983043,-0.0111205369763109
1,90,1e+07,10000090,FALSE,"bin",TRUE,FALSE,0.0787817105690447,0.0970401139891301,-0.14025379038824,0.0526795389583892
1,90,1e+07,10000090,FALSE,"nrm",TRUE,FALSE,0.222901874492133,0.183353360738039,-0.334765294867071,0.0889495368899897
1,91,1e+07,10000091,FALSE,"bin",TRUE,FALSE,0.32962700423088,-0.046764538750059,-0.0251707002100868,0.0307223194131078
1,91,1e+07,10000091,FALSE,"nrm",TRUE,FALSE,0.316025707105403,0.312810014877343,-0.143811189319674,0.318122865255479
1,92,1e+07,10000092,FALSE,"bin",TRUE,FALSE,0.174573008285157,0.507708795049023,0.232772161238567,0.627880319630433
1,92,1e+07,10000092,FALSE,"nrm",TRUE,FALSE,0.19990503409745,0.0230476605557057,0.258295394790633,0.184732970385419
1,93,1e+07,10000093,FALSE,"bin",TRUE,FALSE,-0.328935106912274,-0.0986964711235589,0.0402025415091884,-0.162366979977268
1,93,1e+07,10000093,FALSE,"nrm",TRUE,FALSE,-0.203322387599383,0.0651991241983409,-0.0546496626464178,-0.0144686611902864
1,94,1e+07,10000094,FALSE,"bin",TRUE,FALSE,0.187408814108317,-0.32300379039407,0.122092660238474,-0.205832991807079
1,94,1e+07,10000094,FALSE,"nrm",TRUE,FALSE,-0.0627487517037399,-0.172278566378799,0.0518820238901482,-0.157887876257365
1,95,1e+07,10000095,FALSE,"bin",TRUE,FALSE,0.161205696005328,0.249737795770233,0.171067449466745,0.352737889325947
1,95,1e+07,10000095,FALSE,"nrm",TRUE,FALSE,0.329287411005926,0.179241855367389,0.320390988426141,0.393554347697774
1,96,1e+07,10000096,FALSE,"bin",TRUE,FALSE,-0.373515837127008,-0.199041026995498,0.125632412545723,-0.232763486358048
1,96,1e+07,10000096,FALSE,"nrm",TRUE,FALSE,-0.337679376032909,-0.335677056627673,0.0654185882962128,-0.379101307618716
1,97,1e+07,10000097,FALSE,"bin",TRUE,FALSE,-0.0687389373070459,0.211401214874584,0.118302102071675,0.233718925500814
1,97,1e+07,10000097,FALSE,"nrm",TRUE,FALSE,0.197822851741941,0.247019905180596,-0.196079260794587,0.202361563720742
1,98,1e+07,10000098,FALSE,"bin",TRUE,FALSE,-0.0446524364697237,-0.00968778011509187,-0.368535063556272,-0.178790203387681
1,98,1e+07,10000098,FALSE,"nrm",TRUE,FALSE,0.233435514589923,0.281941856804926,-0.244414337190993,0.224129410989449
1,99,1e+07,10000099,FALSE,"bin",TRUE,FALSE,0.263921273587866,-0.0711617195694965,-0.405309888419398,-0.172513135435689
1,99,1e+07,10000099,FALSE,"nrm",TRUE,FALSE,-0.00490140608689602,-0.235017469594502,0.104967283896422,-0.179688482964069
1,100,1e+07,10000100,FALSE,"bin",TRUE,FALSE,0.038795340268588,0.137426383645227,-0.0640643671286396,0.113291932639181
1,100,1e+07,10000100,FALSE,"nrm",TRUE,FALSE,-0.0597577091511222,-0.0646012871846411,-0.0435824544105464,-0.0956675355151368
1,101,1e+07,10000101,FALSE,"bin",TRUE,FALSE,-0.262364977281747,-0.358758843800488,0.260563412805167,-0.297770875954488
1,101,1e+07,10000101,FALSE,"nrm",TRUE,FALSE,0.324332880275904,-0.28999130822948,0.135462539651312,-0.133016040290172
1,102,1e+07,10000102,FALSE,"bin",TRUE,FALSE,-0.142758184691994,0.204666029219422,0.113493945761236,0.205953340795559
1,102,1e+07,10000102,FALSE,"nrm",TRUE,FALSE,-0.0789900575481143,0.203592389095995,0.0920201017976337,0.212359739088552
1,103,1e+07,10000103,FALSE,"bin",TRUE,FALSE,-0.167970329814863,-0.600745353856815,0.249597398803735,-0.507872646120717
