"Run","Rep","Xseed","Yseed","Z_additive","Z_multiplicative","prior","projected","AddRE","MulREdim","Variable","TrueValue","Estimate","Variance","Confidence","CI_low","CI_high"
5,1,5e+07,50000001,FALSE,FALSE,"IG",TRUE,TRUE,0,"intercept",-1,-1.18568379076573,0.0485804103957069,0.9,-1.53391237949677,-0.854948916010754
5,1,5e+07,50000001,FALSE,FALSE,"IG",TRUE,TRUE,0,"X1_groups",1,1.24467271562176,0.0204872210971208,0.9,1.0161914866329,1.4768584522938
5,1,5e+07,50000001,FALSE,FALSE,"IG",TRUE,TRUE,0,"X2_dist",1,1.19305429061216,0.0279363179607946,0.9,0.931784436025672,1.47131346927985
5,1,5e+07,50000001,FALSE,FALSE,"IG",TRUE,TRUE,0,"X3_norm",1,1.07535886809117,0.0242444542490689,0.9,0.835082797927851,1.32937014483668
5,1,5e+07,50000001,FALSE,FALSE,"IG",TRUE,TRUE,0,"X4_row",1,1.30757785696358,0.0249529778259681,0.9,1.04074514389415,1.56799220683022
5,1,5e+07,50000001,TRUE,FALSE,"IG",TRUE,TRUE,0,"intercept",-1,-1.16152651701601,0.0510284824698742,0.9,-1.51894554494714,-0.799528598255204
5,1,5e+07,50000001,TRUE,FALSE,"IG",TRUE,TRUE,0,"X1_groups",1,1.09670086927168,0.0269903571253773,0.9,0.820366519929684,1.3788252192864
5,1,5e+07,50000001,TRUE,FALSE,"IG",TRUE,TRUE,0,"X2_dist",1,1.02786462249079,0.0280994505830376,0.9,0.748575993565927,1.31424180726661
5,1,5e+07,50000001,TRUE,FALSE,"IG",TRUE,TRUE,0,"X3_norm",1,1.06124751323516,0.0338295040125195,0.9,0.760065082469409,1.37656480664952
5,1,5e+07,50000001,TRUE,FALSE,"IG",TRUE,TRUE,0,"X4_row",1,1.32275656371733,0.0370941845569175,0.9,1.00630339669749,1.64565466863661
5,2,5e+07,50000002,FALSE,FALSE,"IG",TRUE,TRUE,0,"intercept",-1,-1.07050068135113,0.0395807954801369,0.9,-1.40605942179388,-0.751577961741579
5,2,5e+07,50000002,FALSE,FALSE,"IG",TRUE,TRUE,0,"X1_groups",1,1.12885471082176,0.0159128340859635,0.9,0.915235605610938,1.34953035430809
5,2,5e+07,50000002,FALSE,FALSE,"IG",TRUE,TRUE,0,"X2_dist",1,1.0594342246375,0.0224089744478386,0.9,0.824022931456648,1.30131587032998
5,2,5e+07,50000002,FALSE,FALSE,"IG",TRUE,TRUE,0,"X3_norm",1,1.00471038331259,0.0181219120546783,0.9,0.790410434290466,1.22347080784491
5,2,5e+07,50000002,FALSE,FALSE,"IG",TRUE,TRUE,0,"X4_row",1,1.02960334866709,0.0161648764663681,0.9,0.8261818208525,1.22426933192248
5,2,5e+07,50000002,TRUE,FALSE,"IG",TRUE,TRUE,0,"intercept",-1,-0.933685163092389,0.0345964134152665,0.9,-1.23471037225964,-0.603575925145296
5,2,5e+07,50000002,TRUE,FALSE,"IG",TRUE,TRUE,0,"X1_groups",1,1.03882520735987,0.0167602314061539,0.9,0.821745656755182,1.2485498279082
5,2,5e+07,50000002,TRUE,FALSE,"IG",TRUE,TRUE,0,"X2_dist",1,0.827283218247779,0.0173647390482631,0.9,0.610258791541494,1.05692150614013
5,2,5e+07,50000002,TRUE,FALSE,"IG",TRUE,TRUE,0,"X3_norm",1,0.898420190112832,0.0193776454028535,0.9,0.65983573422816,1.1295339141753
5,2,5e+07,50000002,TRUE,FALSE,"IG",TRUE,TRUE,0,"X4_row",1,0.952480655194137,0.0218066538904765,0.9,0.710387973547917,1.19388553910679
5,3,5e+07,50000003,FALSE,FALSE,"IG",TRUE,TRUE,0,"intercept",-1,-1.08272680924372,0.042092826745196,0.9,-1.44023062891808,-0.774151460483402
5,3,5e+07,50000003,FALSE,FALSE,"IG",TRUE,TRUE,0,"X1_groups",1,1.14548894157681,0.0178370310355901,0.9,0.920377447877783,1.35777276309569
5,3,5e+07,50000003,FALSE,FALSE,"IG",TRUE,TRUE,0,"X2_dist",1,0.992677648937697,0.0224164359891154,0.9,0.764266074919726,1.2652580985087
5,3,5e+07,50000003,FALSE,FALSE,"IG",TRUE,TRUE,0,"X3_norm",1,1.41744353671796,0.0299085600878141,0.9,1.15082449201541,1.7232760651346
5,3,5e+07,50000003,FALSE,FALSE,"IG",TRUE,TRUE,0,"X4_row",1,1.21911131693965,0.021929372431046,0.9,0.976139390697085,1.45509117653886
5,3,5e+07,50000003,TRUE,FALSE,"IG",TRUE,TRUE,0,"intercept",-1,-1.07905104797106,0.0360517897985751,0.9,-1.41682094972993,-0.763163643603929
5,3,5e+07,50000003,TRUE,FALSE,"IG",TRUE,TRUE,0,"X1_groups",1,0.946923789355013,0.0163590964944246,0.9,0.739077549881704,1.15233090327677
5,3,5e+07,50000003,TRUE,FALSE,"IG",TRUE,TRUE,0,"X2_dist",1,0.97536018765618,0.0206540914025587,0.9,0.752578930771319,1.21845493005028
5,3,5e+07,50000003,TRUE,FALSE,"IG",TRUE,TRUE,0,"X3_norm",1,0.952451088615712,0.0213365258599164,0.9,0.718939158389568,1.19298934350526
5,3,5e+07,50000003,TRUE,FALSE,"IG",TRUE,TRUE,0,"X4_row",1,0.877631322622374,0.0166824026856427,0.9,0.68510056107701,1.0815101837671
5,4,5e+07,50000004,FALSE,FALSE,"IG",TRUE,TRUE,0,"intercept",-1,-1.28757604443481,0.0511992981192303,0.9,-1.66464713161096,-0.949950318636946
5,4,5e+07,50000004,FALSE,FALSE,"IG",TRUE,TRUE,0,"X1_groups",1,1.18039466390203,0.020190360737483,0.9,0.940432918260477,1.42560114872217
5,4,5e+07,50000004,FALSE,FALSE,"IG",TRUE,TRUE,0,"X2_dist",1,1.27523274391602,0.0303553072131524,0.9,0.98660691055658,1.55699449319255
5,4,5e+07,50000004,FALSE,FALSE,"IG",TRUE,TRUE,0,"X3_norm",1,1.23422550792007,0.0260010251113556,0.9,0.978324710639695,1.49866999754789
5,4,5e+07,50000004,FALSE,FALSE,"IG",TRUE,TRUE,0,"X4_row",1,1.37389109253934,0.0257581098109505,0.9,1.11141424257863,1.63079005413403
5,4,5e+07,50000004,TRUE,FALSE,"IG",TRUE,TRUE,0,"intercept",-1,-0.966680441667626,0.0335922316411074,0.9,-1.26657809969687,-0.66584598201321
5,4,5e+07,50000004,TRUE,FALSE,"IG",TRUE,TRUE,0,"X1_groups",1,0.948158937417506,0.0162297289558422,0.9,0.752099894695696,1.172437865042
5,4,5e+07,50000004,TRUE,FALSE,"IG",TRUE,TRUE,0,"X2_dist",1,0.852341921385485,0.0177258060818696,0.9,0.640667177265553,1.07501956318922
5,4,5e+07,50000004,TRUE,FALSE,"IG",TRUE,TRUE,0,"X3_norm",1,0.935838247222331,0.0227342134393102,0.9,0.700037319606675,1.19508375363926
5,4,5e+07,50000004,TRUE,FALSE,"IG",TRUE,TRUE,0,"X4_row",1,0.958004195729315,0.0208180851573873,0.9,0.738422926646694,1.21099876043108
5,5,5e+07,50000005,FALSE,FALSE,"IG",TRUE,TRUE,0,"intercept",-1,-1.02208136687267,0.0433795090166695,0.9,-1.35442960626626,-0.699078345955259
5,5,5e+07,50000005,FALSE,FALSE,"IG",TRUE,TRUE,0,"X1_groups",1,1.17783012760888,0.0166828332943691,0.9,0.969689471916987,1.40408302741803
5,5,5e+07,50000005,FALSE,FALSE,"IG",TRUE,TRUE,0,"X2_dist",1,1.02457546642976,0.0223977150308997,0.9,0.788191931258846,1.27410969358791
5,5,5e+07,50000005,FALSE,FALSE,"IG",TRUE,TRUE,0,"X3_norm",1,1.08643306383538,0.0190288387181884,0.9,0.851332217547983,1.32896752464461
5,5,5e+07,50000005,FALSE,FALSE,"IG",TRUE,TRUE,0,"X4_row",1,1.16796364909694,0.0186649080846828,0.9,0.940716617933522,1.39305327191159
5,5,5e+07,50000005,TRUE,FALSE,"IG",TRUE,TRUE,0,"intercept",-1,-0.700854436083616,0.0284520339111726,0.9,-0.972152567916638,-0.450087357840502
5,5,5e+07,50000005,TRUE,FALSE,"IG",TRUE,TRUE,0,"X1_groups",1,0.860132715911187,0.0146046273645612,0.9,0.677033769799729,1.06713834341911
5,5,5e+07,50000005,TRUE,FALSE,"IG",TRUE,TRUE,0,"X2_dist",1,0.7507707381471,0.0142991347819828,0.9,0.558846318545124,0.951925342303947
