"Run","Rep","Xseed","Yseed","Z_additive","Z_multiplicative","AddRE","MulREdim","Variable","TrueValue","Estimate","Variance","Confidence","CI_low","CI_high"
9,1,9e+07,90000001,FALSE,FALSE,FALSE,0,"intercept",-1,-1.24053159571871,0.03409564130267,0.9,-1.50772479589084,-0.933686468050109
9,1,9e+07,90000001,FALSE,FALSE,FALSE,0,"X1_groups",1,1.09715943217853,0.0115112909469571,0.9,0.927837387732802,1.27809994800005
9,1,9e+07,90000001,FALSE,FALSE,FALSE,0,"X2_dist",1,1.06550095023194,0.0199914653785383,0.9,0.830175339341304,1.30136138713601
9,1,9e+07,90000001,FALSE,FALSE,FALSE,0,"X3_norm",1,1.08601495180471,0.0150850355443724,0.9,0.88385965604739,1.28132038456725
9,1,9e+07,90000001,FALSE,FALSE,FALSE,0,"X4_row",1,1.18312483960579,0.021729075770166,0.9,0.974299427168903,1.45561147505618
9,1,9e+07,90000001,FALSE,TRUE,FALSE,0,"intercept",-1,-0.689875786072711,0.0189251719421756,0.9,-0.925260468510952,-0.46435376640869
9,1,9e+07,90000001,FALSE,TRUE,FALSE,0,"X1_groups",1,0.673428013442159,0.00680076580777957,0.9,0.53908590496596,0.816787274597944
9,1,9e+07,90000001,FALSE,TRUE,FALSE,0,"X2_dist",1,0.594277937024982,0.0102827823435481,0.9,0.436229436770492,0.765515657610367
9,1,9e+07,90000001,FALSE,TRUE,FALSE,0,"X3_norm",1,0.669712647554241,0.00789212204338336,0.9,0.523493829026904,0.815968422161764
9,1,9e+07,90000001,FALSE,TRUE,FALSE,0,"X4_row",1,0.642801806996589,0.0104968854580799,0.9,0.472916323187093,0.813308370312786
9,1,9e+07,90000001,FALSE,FALSE,FALSE,1,"intercept",-1,-1.35127373303897,0.048641537948667,0.9,-1.72232083437721,-1.00933714937725
9,1,9e+07,90000001,FALSE,FALSE,FALSE,1,"X1_groups",1,1.1650544937547,0.0223402101301826,0.9,0.929373271304535,1.41607512851427
9,1,9e+07,90000001,FALSE,FALSE,FALSE,1,"X2_dist",1,1.16018163426722,0.0297616300138448,0.9,0.89025453816858,1.46552957396098
9,1,9e+07,90000001,FALSE,FALSE,FALSE,1,"X3_norm",1,1.14951577316903,0.0225047533343343,0.9,0.93345916834948,1.42688174895542
9,1,9e+07,90000001,FALSE,FALSE,FALSE,1,"X4_row",1,1.27594259168752,0.0301352751100305,0.9,0.999745257583879,1.56940086131895
9,1,9e+07,90000001,FALSE,FALSE,FALSE,2,"intercept",-1,-1.44017827219411,0.0606102470825075,0.9,-1.85150844730045,-1.054820560162
9,1,9e+07,90000001,FALSE,FALSE,FALSE,2,"X1_groups",1,1.24235975493784,0.0227950965034452,0.9,1.00788584729069,1.49276409585073
9,1,9e+07,90000001,FALSE,FALSE,FALSE,2,"X2_dist",1,1.2328355923029,0.0329706282907614,0.9,0.939252793236525,1.54856598154847
9,1,9e+07,90000001,FALSE,FALSE,FALSE,2,"X3_norm",1,1.22867643389497,0.0245750560588178,0.9,0.978582744834588,1.48583503026909
9,1,9e+07,90000001,FALSE,FALSE,FALSE,2,"X4_row",1,1.35466682919155,0.0349020346241245,0.9,1.04867448399712,1.6659869172888
9,1,9e+07,90000001,FALSE,TRUE,FALSE,1,"intercept",-1,-0.802780047713364,0.0266788110948794,0.9,-1.06558638261996,-0.542357357651744
9,1,9e+07,90000001,FALSE,TRUE,FALSE,1,"X1_groups",1,0.78946518618472,0.0120308418066445,0.9,0.631937321907459,0.983646356691458
9,1,9e+07,90000001,FALSE,TRUE,FALSE,1,"X2_dist",1,0.691958382199353,0.016225077198291,0.9,0.472332429911772,0.887037468177577
9,1,9e+07,90000001,FALSE,TRUE,FALSE,1,"X3_norm",1,0.749897596514274,0.012657348238402,0.9,0.566054775273223,0.929767357882855
9,1,9e+07,90000001,FALSE,TRUE,FALSE,1,"X4_row",1,0.710207537603245,0.0150420407031434,0.9,0.521524284934737,0.927594745440384
9,1,9e+07,90000001,FALSE,TRUE,FALSE,2,"intercept",-1,-0.858554095640936,0.0363385491901598,0.9,-1.16032296096879,-0.558026645198723
9,1,9e+07,90000001,FALSE,TRUE,FALSE,2,"X1_groups",1,0.861624582823246,0.0136428432192184,0.9,0.666547907469264,1.06277377589201
9,1,9e+07,90000001,FALSE,TRUE,FALSE,2,"X2_dist",1,0.73846558084584,0.019275728756353,0.9,0.515535270455298,0.960260836441352
9,1,9e+07,90000001,FALSE,TRUE,FALSE,2,"X3_norm",1,0.827134951822567,0.0152390772527226,0.9,0.638364259416026,1.03688200825781
