"Run","Rep","Xseed","Yseed","Z_additive","Z_multiplicative","AddRE","MulREdim","Variable","TrueValue","Estimate","Variance","Confidence","CI_low","CI_high"
15,1,1.5e+08,150000001,FALSE,FALSE,FALSE,0,"intercept",-1,-1.00190697629529,0.0229082153920561,0.9,-1.24842123690335,-0.747032856294877
15,1,1.5e+08,150000001,FALSE,FALSE,FALSE,0,"X1_groups",1,0.813692538419171,0.00893689921326898,0.9,0.650851444737726,0.980944371532779
15,1,1.5e+08,150000001,FALSE,FALSE,FALSE,0,"X2_dist",1,0.917431794249223,0.012345806039681,0.9,0.75905759457307,1.11151710936423
15,1,1.5e+08,150000001,FALSE,FALSE,FALSE,0,"X3_norm",1,0.751211398748946,0.0113770853453488,0.9,0.579392167427891,0.937390524414887
15,1,1.5e+08,150000001,FALSE,FALSE,FALSE,0,"X4_row",1,0.913727377974814,0.0115566575828503,0.9,0.748684531903291,1.09587131017593
15,1,1.5e+08,150000001,FALSE,TRUE,FALSE,0,"intercept",-1,-0.411327099214928,0.0149424309370653,0.9,-0.615884526558379,-0.217931640005575
15,1,1.5e+08,150000001,FALSE,TRUE,FALSE,0,"X1_groups",1,0.519703480494592,0.00564950001733408,0.9,0.401532076879028,0.642588255602766
15,1,1.5e+08,150000001,FALSE,TRUE,FALSE,0,"X2_dist",1,0.387143704075827,0.00575212762772981,0.9,0.261107426921772,0.508795466432846
15,1,1.5e+08,150000001,FALSE,TRUE,FALSE,0,"X3_norm",1,0.430443495694873,0.00660414262273576,0.9,0.295512628581755,0.555745732142275
15,1,1.5e+08,150000001,FALSE,TRUE,FALSE,0,"X4_row",1,0.542414310628926,0.00548832168686299,0.9,0.429557479610395,0.669450603385482
15,1,1.5e+08,150000001,FALSE,FALSE,FALSE,1,"intercept",-1,-1.05840219161236,0.0313675364148898,0.9,-1.34410385592899,-0.771811982809874
15,1,1.5e+08,150000001,FALSE,FALSE,FALSE,1,"X1_groups",1,0.858707609675128,0.0105840420889273,0.9,0.688895054812438,1.02832856976343
15,1,1.5e+08,150000001,FALSE,FALSE,FALSE,1,"X2_dist",1,0.963908944682602,0.0173807475448213,0.9,0.740037687472428,1.18714869986091
15,1,1.5e+08,150000001,FALSE,FALSE,FALSE,1,"X3_norm",1,0.776062228491665,0.0135134270692055,0.9,0.600063452547236,0.976017034023896
15,1,1.5e+08,150000001,FALSE,FALSE,FALSE,1,"X4_row",1,0.961955615684609,0.0143962342778815,0.9,0.7776442274749,1.14784398788633
