"Run","Rep","Xseed","Yseed","Z_additive","Z_multiplicative","AddRE","MulREdim","Variable","TrueValue","Estimate","Variance","Confidence","CI_low","CI_high"
3,1,3e+07,30000001,FALSE,FALSE,FALSE,0,"intercept",-1,-0.672647151648009,0.0188322910760981,0.9,-0.901186251129003,-0.439734085394334
3,1,3e+07,30000001,FALSE,FALSE,FALSE,0,"X1_groups",1,0.814029930824963,0.00880980824523766,0.9,0.657890815862646,0.974335799513972
3,1,3e+07,30000001,FALSE,FALSE,FALSE,0,"X2_dist",1,0.729920581889451,0.0130271767735915,0.9,0.54866509331194,0.920081100340934
3,1,3e+07,30000001,FALSE,FALSE,FALSE,0,"X3_norm",1,0.841964394639144,0.011548062510634,0.9,0.676456688434266,1.03153373482129
3,1,3e+07,30000001,FALSE,FALSE,FALSE,0,"X4_row",1,0.881975916212691,0.0098078091289875,0.9,0.726587868501611,1.05347454461921
3,1,3e+07,30000001,FALSE,TRUE,FALSE,0,"intercept",-1,-0.410132706394395,0.0131829217582903,0.9,-0.592744404581499,-0.201584472647657
3,1,3e+07,30000001,FALSE,TRUE,FALSE,0,"X1_groups",1,0.397997815653545,0.00551681505413454,0.9,0.273817099960713,0.515620869321719
3,1,3e+07,30000001,FALSE,TRUE,FALSE,0,"X2_dist",1,0.410135252062877,0.00623405667274695,0.9,0.282798230164034,0.548238128529691
3,1,3e+07,30000001,FALSE,TRUE,FALSE,0,"X3_norm",1,0.558472550967725,0.00674607613621593,0.9,0.419404558169144,0.702371083731192
3,1,3e+07,30000001,FALSE,TRUE,FALSE,0,"X4_row",1,0.466826067246596,0.00579080123074366,0.9,0.341182597997257,0.602735285965197
3,1,3e+07,30000001,FALSE,FALSE,FALSE,1,"intercept",-1,-0.735567696519507,0.0302242347303787,0.9,-1.03404350021461,-0.448551026622521
3,1,3e+07,30000001,FALSE,FALSE,FALSE,1,"X1_groups",1,0.874290957681936,0.0145052414981424,0.9,0.683413495296084,1.08145693503531
3,1,3e+07,30000001,FALSE,FALSE,FALSE,1,"X2_dist",1,0.777686436073314,0.018001546435303,0.9,0.555227846131315,1.00078660423542
