"Run","Rep","Xseed","Yseed","Z_additive","Z_multiplicative","AddRE","MulREdim","Variable","TrueValue","Estimate","Variance","Confidence","CI_low","CI_high"
10,1,1e+08,100000001,FALSE,FALSE,FALSE,0,"intercept",-1,-1.04912552850872,0.00774437666976688,0.9,-1.18898344871386,-0.914634826187135
10,1,1e+08,100000001,FALSE,FALSE,FALSE,0,"X1_groups",1,1.1184446502929,0.00356284250860501,0.9,1.02586713235779,1.21855682112443
10,1,1e+08,100000001,FALSE,FALSE,FALSE,0,"X2_dist",1,1.04335440036647,0.00498224044710415,0.9,0.93017032296701,1.1532752430846
10,1,1e+08,100000001,FALSE,FALSE,FALSE,0,"X3_norm",1,1.03279387054618,0.00367275851851916,0.9,0.936671888277111,1.1339811843739
10,1,1e+08,100000001,FALSE,FALSE,FALSE,0,"X4_row",1,0.97960786534927,0.00409699585101719,0.9,0.876877760552947,1.08898417187324
10,1,1e+08,100000001,FALSE,TRUE,FALSE,0,"intercept",-1,-0.539628365812768,0.00408183141008857,0.9,-0.647636777327633,-0.435352144579285
10,1,1e+08,100000001,FALSE,TRUE,FALSE,0,"X1_groups",1,0.667207317093126,0.00151206840664382,0.9,0.602853898649099,0.730716284486894
10,1,1e+08,100000001,FALSE,TRUE,FALSE,0,"X2_dist",1,0.569851346196965,0.00245467105715317,0.9,0.490645200529769,0.645718575483898
10,1,1e+08,100000001,FALSE,TRUE,FALSE,0,"X3_norm",1,0.574699581256457,0.00173949579674061,0.9,0.504979156957006,0.643882477756156
10,1,1e+08,100000001,FALSE,TRUE,FALSE,0,"X4_row",1,0.513442264103892,0.00152962738294338,0.9,0.450662943814567,0.575278446220548
10,1,1e+08,100000001,FALSE,FALSE,FALSE,1,"intercept",-1,-1.09168410315405,0.0076813057491429,0.9,-1.23576450568175,-0.941229830628983
10,1,1e+08,100000001,FALSE,FALSE,FALSE,1,"X1_groups",1,1.16135727762827,0.00412456604419645,0.9,1.05992006014277,1.26736042024536
10,1,1e+08,100000001,FALSE,FALSE,FALSE,1,"X2_dist",1,1.08067304574135,0.00558960372139304,0.9,0.977070840528503,1.20882336231319
10,1,1e+08,100000001,FALSE,FALSE,FALSE,1,"X3_norm",1,1.06780740123419,0.00476302232899824,0.9,0.961652460812187,1.18384806683152
10,1,1e+08,100000001,FALSE,FALSE,FALSE,1,"X4_row",1,1.01368120335745,0.00429029856756966,0.9,0.913117687737288,1.12495461811403
10,1,1e+08,100000001,FALSE,FALSE,FALSE,2,"intercept",-1,-1.13966135020482,0.00897256834221765,0.9,-1.3152174630091,-0.990278647117996
10,1,1e+08,100000001,FALSE,FALSE,FALSE,2,"X1_groups",1,1.20357836570322,0.00483117848888614,0.9,1.09479928885547,1.31980935550528
10,1,1e+08,100000001,FALSE,FALSE,FALSE,2,"X2_dist",1,1.12605858416008,0.00630701319794888,0.9,1.00140294919016,1.26600823915314
10,1,1e+08,100000001,FALSE,FALSE,FALSE,2,"X3_norm",1,1.10324234876713,0.00458115753104763,0.9,0.991880878894901,1.21100746731301
10,1,1e+08,100000001,FALSE,FALSE,FALSE,2,"X4_row",1,1.05494060866016,0.00476329859852113,0.9,0.943005148844163,1.17553468396212
10,1,1e+08,100000001,FALSE,TRUE,FALSE,1,"intercept",-1,-0.83036135889544,0.00713977076999256,0.9,-0.964552042029128,-0.689214317292054
10,1,1e+08,100000001,FALSE,TRUE,FALSE,1,"X1_groups",1,0.866974940102093,0.00290699860456246,0.9,0.781917534387838,0.958657757324901
10,1,1e+08,100000001,FALSE,TRUE,FALSE,1,"X2_dist",1,0.845214771229405,0.00390388808314972,0.9,0.750273152114129,0.957068682444144
10,1,1e+08,100000001,FALSE,TRUE,FALSE,1,"X3_norm",1,0.817447251186875,0.00274202268095157,0.9,0.726029100208083,0.898977132650073
10,1,1e+08,100000001,FALSE,TRUE,FALSE,1,"X4_row",1,0.711585768280041,0.00372649208473312,0.9,0.612744860688023,0.813938373886102
10,1,1e+08,100000001,FALSE,TRUE,FALSE,2,"intercept",-1,-1.06638564365862,0.0110581074373782,0.9,-1.25698887931311,-0.919737740808939
10,1,1e+08,100000001,FALSE,TRUE,FALSE,2,"X1_groups",1,1.0828083696692,0.00570572181048067,0.9,0.964987777306644,1.20765755597435
10,1,1e+08,100000001,FALSE,TRUE,FALSE,2,"X2_dist",1,1.06478273439375,0.00723799302870712,0.9,0.941024440206716,1.21128146535159
10,1,1e+08,100000001,FALSE,TRUE,FALSE,2,"X3_norm",1,1.00513391228126,0.00511563240117095,0.9,0.891138448467365,1.11810349181187
10,1,1e+08,100000001,FALSE,TRUE,FALSE,2,"X4_row",1,0.903416993559617,0.00558772974179486,0.9,0.785745004993257,1.03075844174194
10,2,1e+08,100000002,FALSE,FALSE,FALSE,0,"intercept",-1,-0.891671822679054,0.00679626011671772,0.9,-1.02895634204782,-0.757104805022371
10,2,1e+08,100000002,FALSE,FALSE,FALSE,0,"X1_groups",1,0.95190515057245,0.00275180905029951,0.9,0.863567505060414,1.03776741093166
10,2,1e+08,100000002,FALSE,FALSE,FALSE,0,"X2_dist",1,0.932432895302564,0.00429570303303141,0.9,0.825839762722887,1.04259775692718
10,2,1e+08,100000002,FALSE,FALSE,FALSE,0,"X3_norm",1,1.05329122676904,0.00367561487680459,0.9,0.951144102331851,1.15961358350274
10,2,1e+08,100000002,FALSE,FALSE,FALSE,0,"X4_row",1,0.948777099539073,0.00339962652210799,0.9,0.849132652453235,1.03517149404096
10,2,1e+08,100000002,FALSE,TRUE,FALSE,0,"intercept",-1,-0.500650128227445,0.0039146547040007,0.9,-0.602455300420596,-0.394523979832793
