"Run","Rep","Xseed","Yseed","Z_additive","Z_multiplicative","AddRE","MulREdim","Variable","TrueValue","Estimate","Variance","Confidence","CI_low","CI_high"
11,1,1.1e+08,110000001,FALSE,FALSE,FALSE,0,"intercept",-1,-0.910424338305465,0.00716058965973953,0.9,-1.0488748185447,-0.771196151135799
11,1,1.1e+08,110000001,FALSE,FALSE,FALSE,0,"X1_groups",1,0.964296479604774,0.00309562385755128,0.9,0.875281894943625,1.05417451270625
11,1,1.1e+08,110000001,FALSE,FALSE,FALSE,0,"X2_dist",1,0.956040215335458,0.00444972467618049,0.9,0.85190992471248,1.06866502068238
11,1,1.1e+08,110000001,FALSE,FALSE,FALSE,0,"X3_norm",1,1.01966193828776,0.00346291424826049,0.9,0.920483656681054,1.11953625360326
11,1,1.1e+08,110000001,FALSE,FALSE,FALSE,0,"X4_row",1,0.996967755907892,0.00342093109924198,0.9,0.899791170960934,1.09801158852266
11,1,1.1e+08,110000001,FALSE,TRUE,FALSE,0,"intercept",-1,-0.61170376822761,0.00440185994264596,0.9,-0.727198851123653,-0.509622965600444
11,1,1.1e+08,110000001,FALSE,TRUE,FALSE,0,"X1_groups",1,0.642129041006646,0.00158035487376419,0.9,0.578391319702873,0.706120082719886
11,1,1.1e+08,110000001,FALSE,TRUE,FALSE,0,"X2_dist",1,0.608661077918561,0.00255269589189792,0.9,0.528078668445367,0.691713576687115
11,1,1.1e+08,110000001,FALSE,TRUE,FALSE,0,"X3_norm",1,0.662943901443111,0.00167731776040307,0.9,0.596386622494464,0.728679479287246
11,1,1.1e+08,110000001,FALSE,TRUE,FALSE,0,"X4_row",1,0.583706386718874,0.00174361058530063,0.9,0.515846197830615,0.648319493567577
11,1,1.1e+08,110000001,FALSE,FALSE,FALSE,1,"intercept",-1,-0.941516138978017,0.00780709319520847,0.9,-1.07431667883835,-0.783185108423376
11,1,1.1e+08,110000001,FALSE,FALSE,FALSE,1,"X1_groups",1,1.00170783904496,0.00359809562132352,0.9,0.902825833153515,1.0898110999665
11,1,1.1e+08,110000001,FALSE,FALSE,FALSE,1,"X2_dist",1,0.984501041715854,0.00487068332468798,0.9,0.867936238162258,1.09896379024635
11,1,1.1e+08,110000001,FALSE,FALSE,FALSE,1,"X3_norm",1,1.05479338587771,0.00413515378897245,0.9,0.952014007420061,1.16231705457988
11,1,1.1e+08,110000001,FALSE,FALSE,FALSE,1,"X4_row",1,1.03307865824226,0.00340623979093407,0.9,0.939838536082508,1.12647566984947
11,1,1.1e+08,110000001,FALSE,FALSE,FALSE,2,"intercept",-1,-0.988834644064002,0.00853696990577307,0.9,-1.1388401066568,-0.849301051046499
11,1,1.1e+08,110000001,FALSE,FALSE,FALSE,2,"X1_groups",1,1.03367848522282,0.00447748871242414,0.9,0.924054200070071,1.14731340724614
11,1,1.1e+08,110000001,FALSE,FALSE,FALSE,2,"X2_dist",1,1.03011069250549,0.00581126512925405,0.9,0.904381196960433,1.16051372009894
11,1,1.1e+08,110000001,FALSE,FALSE,FALSE,2,"X3_norm",1,1.09300693600992,0.00547165022291644,0.9,0.97833814938506,1.21634364304052
11,1,1.1e+08,110000001,FALSE,FALSE,FALSE,2,"X4_row",1,1.07433087591958,0.0042854957963486,0.9,0.979254490542028,1.18018797640564
11,1,1.1e+08,110000001,FALSE,TRUE,FALSE,1,"intercept",-1,-0.683949695196747,0.00577653714990111,0.9,-0.807293813774866,-0.55847775695584
11,1,1.1e+08,110000001,FALSE,TRUE,FALSE,1,"X1_groups",1,0.760472077141879,0.00239552699581411,0.9,0.683197244270767,0.844856289798677
11,1,1.1e+08,110000001,FALSE,TRUE,FALSE,1,"X2_dist",1,0.698876948818438,0.00373587815829552,0.9,0.600244954569044,0.810947897767646
11,1,1.1e+08,110000001,FALSE,TRUE,FALSE,1,"X3_norm",1,0.780585044178649,0.00286224161151971,0.9,0.691602707222107,0.865246903718569
11,1,1.1e+08,110000001,FALSE,TRUE,FALSE,1,"X4_row",1,0.726849986152137,0.00299136420761293,0.9,0.641554208341709,0.816201178946332
11,1,1.1e+08,110000001,FALSE,TRUE,FALSE,2,"intercept",-1,-0.898907545410956,0.0104669912099799,0.9,-1.08083448804903,-0.743301051505839
11,1,1.1e+08,110000001,FALSE,TRUE,FALSE,2,"X1_groups",1,0.929918539391966,0.00434985482302812,0.9,0.824176621302369,1.03636721599898
11,1,1.1e+08,110000001,FALSE,TRUE,FALSE,2,"X2_dist",1,0.925535162284312,0.00678401299590834,0.9,0.80118731089862,1.0605046915594
11,1,1.1e+08,110000001,FALSE,TRUE,FALSE,2,"X3_norm",1,1.00308478154694,0.00532953495045219,0.9,0.887394721759009,1.12010845692006
11,1,1.1e+08,110000001,FALSE,TRUE,FALSE,2,"X4_row",1,0.932521065488079,0.0053361918328631,0.9,0.823425208101155,1.05254886829299
11,2,1.1e+08,110000002,FALSE,FALSE,FALSE,0,"intercept",-1,-1.04316463808904,0.00758962510665384,0.9,-1.19205012020066,-0.910121608920335
11,2,1.1e+08,110000002,FALSE,FALSE,FALSE,0,"X1_groups",1,1.0411855637485,0.00336226807904913,0.9,0.94544896262609,1.13203472409881
11,2,1.1e+08,110000002,FALSE,FALSE,FALSE,0,"X2_dist",1,0.989305232093611,0.00435532065668652,0.9,0.889229149001851,1.09429640897775
11,2,1.1e+08,110000002,FALSE,FALSE,FALSE,0,"X3_norm",1,1.10265733505413,0.00375536563349606,0.9,0.999064342653854,1.20171579171342
11,2,1.1e+08,110000002,FALSE,FALSE,FALSE,0,"X4_row",1,0.979823289529821,0.00319736442170884,0.9,0.889757854767009,1.07695167990858
11,2,1.1e+08,110000002,FALSE,TRUE,FALSE,0,"intercept",-1,-0.559805173792617,0.00445226905846501,0.9,-0.664364243729517,-0.456873067979896
11,2,1.1e+08,110000002,FALSE,TRUE,FALSE,0,"X1_groups",1,0.6535162865572,0.0018031160690016,0.9,0.583321841736311,0.727616487185024
11,2,1.1e+08,110000002,FALSE,TRUE,FALSE,0,"X2_dist",1,0.546819073521267,0.00237874440845486,0.9,0.465173368901185,0.625961694807865
11,2,1.1e+08,110000002,FALSE,TRUE,FALSE,0,"X3_norm",1,0.658471262274347,0.00167262803987153,0.9,0.591885693596328,0.726394196141233
11,2,1.1e+08,110000002,FALSE,TRUE,FALSE,0,"X4_row",1,0.594832998043253,0.00174936698441722,0.9,0.529396110943525,0.665748904440766
11,2,1.1e+08,110000002,FALSE,FALSE,FALSE,1,"intercept",-1,-1.08385059774718,0.00807837469031726,0.9,-1.2252479107714,-0.947136112257457
11,2,1.1e+08,110000002,FALSE,FALSE,FALSE,1,"X1_groups",1,1.08211943354998,0.00371910346782152,0.9,0.982478576814244,1.18472798382894
11,2,1.1e+08,110000002,FALSE,FALSE,FALSE,1,"X2_dist",1,1.02459471046177,0.00502941444444163,0.9,0.915868308668008,1.1522317255447
11,2,1.1e+08,110000002,FALSE,FALSE,FALSE,1,"X3_norm",1,1.14133428547858,0.00477828308611681,0.9,1.03280300345977,1.25321193026935
11,2,1.1e+08,110000002,FALSE,FALSE,FALSE,1,"X4_row",1,1.01615980683806,0.00393126783428556,0.9,0.910400062655084,1.1236732084646
11,2,1.1e+08,110000002,FALSE,FALSE,FALSE,2,"intercept",-1,-1.1278641406682,0.00885526988703929,0.9,-1.29175197466327,-0.978837815702239
11,2,1.1e+08,110000002,FALSE,FALSE,FALSE,2,"X1_groups",1,1.11664148550524,0.00467125740874965,0.9,1.00422567079111,1.22964628220096
11,2,1.1e+08,110000002,FALSE,FALSE,FALSE,2,"X2_dist",1,1.06222046514258,0.00575705615243959,0.9,0.94743270957268,1.20216125901526
11,2,1.1e+08,110000002,FALSE,FALSE,FALSE,2,"X3_norm",1,1.17257915548328,0.0047313226684477,0.9,1.06177574091293,1.28436825796996
11,2,1.1e+08,110000002,FALSE,FALSE,FALSE,2,"X4_row",1,1.04880208208755,0.00417472943963093,0.9,0.944226500843296,1.1546475374507
11,2,1.1e+08,110000002,FALSE,TRUE,FALSE,1,"intercept",-1,-0.627615014791507,0.00555744071165498,0.9,-0.744790434961792,-0.505481647293741
11,2,1.1e+08,110000002,FALSE,TRUE,FALSE,1,"X1_groups",1,0.805978315192072,0.00252225872939621,0.9,0.725870518320688,0.88928221619392
11,2,1.1e+08,110000002,FALSE,TRUE,FALSE,1,"X2_dist",1,0.612807172004164,0.00370763086353383,0.9,0.516754772850811,0.720504548819232
11,2,1.1e+08,110000002,FALSE,TRUE,FALSE,1,"X3_norm",1,0.776036560979837,0.00251308484070478,0.9,0.691279179443096,0.864662122152825
11,2,1.1e+08,110000002,FALSE,TRUE,FALSE,1,"X4_row",1,0.705909347838513,0.00229648562702335,0.9,0.633169979073125,0.78485290346118
11,2,1.1e+08,110000002,FALSE,TRUE,FALSE,2,"intercept",-1,-0.870770398281577,0.0104093232804785,0.9,-1.03485483073101,-0.701698662672764
11,2,1.1e+08,110000002,FALSE,TRUE,FALSE,2,"X1_groups",1,1.0191554983396,0.00481703323336229,0.9,0.914170378417347,1.1400281366758
11,2,1.1e+08,110000002,FALSE,TRUE,FALSE,2,"X2_dist",1,0.862431877326342,0.00720928465488884,0.9,0.720576198462146,1.01340910221587
11,2,1.1e+08,110000002,FALSE,TRUE,FALSE,2,"X3_norm",1,1.02308998207174,0.00549062927308246,0.9,0.899302322446586,1.13671629845341
11,2,1.1e+08,110000002,FALSE,TRUE,FALSE,2,"X4_row",1,0.926821782764008,0.00502561049596876,0.9,0.815335807473694,1.04539524586907
11,3,1.1e+08,110000003,FALSE,FALSE,FALSE,0,"intercept",-1,-0.943207133910365,0.00819059402582343,0.9,-1.08369923795046,-0.801883188217017
11,3,1.1e+08,110000003,FALSE,FALSE,FALSE,0,"X1_groups",1,1.05176262897396,0.00353577879632034,0.9,0.957778855919978,1.1508476932979
11,3,1.1e+08,110000003,FALSE,FALSE,FALSE,0,"X2_dist",1,0.981458492673276,0.00500967872126653,0.9,0.859372085039871,1.0978042742608
11,3,1.1e+08,110000003,FALSE,FALSE,FALSE,0,"X3_norm",1,1.00898768125483,0.00372079133974923,0.9,0.925366579387188,1.11817462250494
11,3,1.1e+08,110000003,FALSE,FALSE,FALSE,0,"X4_row",1,1.05704046025496,0.00340516604828873,0.9,0.963507938468522,1.15213165724987
11,3,1.1e+08,110000003,FALSE,TRUE,FALSE,0,"intercept",-1,-0.555369124488565,0.00435074253821885,0.9,-0.661843306616336,-0.442106477880267
11,3,1.1e+08,110000003,FALSE,TRUE,FALSE,0,"X1_groups",1,0.614871315911538,0.00149270850527907,0.9,0.551689066951805,0.676072354852962
11,3,1.1e+08,110000003,FALSE,TRUE,FALSE,0,"X2_dist",1,0.530381808835945,0.00234203267927983,0.9,0.452439449062634,0.604622154527258
11,3,1.1e+08,110000003,FALSE,TRUE,FALSE,0,"X3_norm",1,0.627340901095762,0.00163805652926567,0.9,0.5589147067094,0.692145953889772
11,3,1.1e+08,110000003,FALSE,TRUE,FALSE,0,"X4_row",1,0.575710027707825,0.00147535747278754,0.9,0.512561410073877,0.636000725426426
11,3,1.1e+08,110000003,FALSE,FALSE,FALSE,1,"intercept",-1,-0.985385254024614,0.00741615498067894,0.9,-1.11938699372441,-0.848488013537665
11,3,1.1e+08,110000003,FALSE,FALSE,FALSE,1,"X1_groups",1,1.10906864765748,0.0038886361035383,0.9,1.01703320486799,1.21497174703373
11,3,1.1e+08,110000003,FALSE,FALSE,FALSE,1,"X2_dist",1,1.02525529445665,0.00500079814888685,0.9,0.901876120038249,1.14025578507236
11,3,1.1e+08,110000003,FALSE,FALSE,FALSE,1,"X3_norm",1,1.06168870668446,0.00433701568459147,0.9,0.952620289483033,1.16784725268996
11,3,1.1e+08,110000003,FALSE,FALSE,FALSE,1,"X4_row",1,1.11409694977051,0.00450177663353177,0.9,1.00456907472657,1.23719865680473
11,3,1.1e+08,110000003,FALSE,FALSE,FALSE,2,"intercept",-1,-1.03225077112435,0.00960321417976568,0.9,-1.19031748690882,-0.869456643508195
11,3,1.1e+08,110000003,FALSE,FALSE,FALSE,2,"X1_groups",1,1.15550738777053,0.0058532082834452,0.9,1.03240756190794,1.2771324831369
11,3,1.1e+08,110000003,FALSE,FALSE,FALSE,2,"X2_dist",1,1.07241529379843,0.00685841567021124,0.9,0.931966593483793,1.22173533609463
11,3,1.1e+08,110000003,FALSE,FALSE,FALSE,2,"X3_norm",1,1.10229756299592,0.00609647245988042,0.9,0.973080734065092,1.23022717330713
11,3,1.1e+08,110000003,FALSE,FALSE,FALSE,2,"X4_row",1,1.16121922335348,0.00554274344768401,0.9,1.04739233664949,1.29277699445202
11,3,1.1e+08,110000003,FALSE,TRUE,FALSE,1,"intercept",-1,-0.637997560304759,0.00509902705936095,0.9,-0.749693906602791,-0.519154723433041
11,3,1.1e+08,110000003,FALSE,TRUE,FALSE,1,"X1_groups",1,0.75832754783884,0.00235321861117466,0.9,0.684759016907643,0.840694118010372
11,3,1.1e+08,110000003,FALSE,TRUE,FALSE,1,"X2_dist",1,0.621167437695794,0.00301996510351313,0.9,0.532896315558851,0.71518647299973
11,3,1.1e+08,110000003,FALSE,TRUE,FALSE,1,"X3_norm",1,0.739562968087004,0.00255683335575729,0.9,0.656673351230174,0.826018396330109
11,3,1.1e+08,110000003,FALSE,TRUE,FALSE,1,"X4_row",1,0.70672054584462,0.00243927428780091,0.9,0.63181958604713,0.786667259321798
11,3,1.1e+08,110000003,FALSE,TRUE,FALSE,2,"intercept",-1,-0.844058473193,0.00964842639493447,0.9,-1.01616555225278,-0.687849156058534
11,3,1.1e+08,110000003,FALSE,TRUE,FALSE,2,"X1_groups",1,0.990104595162815,0.00447195257675838,0.9,0.880076714774735,1.10057763010245
11,3,1.1e+08,110000003,FALSE,TRUE,FALSE,2,"X2_dist",1,0.841343702128941,0.00659850301583793,0.9,0.710467662794916,0.971706370093527
11,3,1.1e+08,110000003,FALSE,TRUE,FALSE,2,"X3_norm",1,1.00174082486495,0.00566647856312684,0.9,0.875335706498391,1.12467036816671
11,3,1.1e+08,110000003,FALSE,TRUE,FALSE,2,"X4_row",1,0.999995767510058,0.00561387851873538,0.9,0.887213724480204,1.12992028206562
11,4,1.1e+08,110000004,FALSE,FALSE,FALSE,0,"intercept",-1,-0.987633417866825,0.00695362041273832,0.9,-1.11466602669365,-0.858239066320634
11,4,1.1e+08,110000004,FALSE,FALSE,FALSE,0,"X1_groups",1,0.973259101746278,0.00308720773904153,0.9,0.881495408233171,1.06789151864974
11,4,1.1e+08,110000004,FALSE,FALSE,FALSE,0,"X2_dist",1,1.01542150674361,0.00448516379723551,0.9,0.907252834019459,1.1238120908895
11,4,1.1e+08,110000004,FALSE,FALSE,FALSE,0,"X3_norm",1,1.01055489847522,0.00322655940588671,0.9,0.923277047957736,1.10800473102605
11,4,1.1e+08,110000004,FALSE,FALSE,FALSE,0,"X4_row",1,0.945224966932773,0.00286621922170066,0.9,0.856880814539418,1.02462368345189
11,4,1.1e+08,110000004,FALSE,TRUE,FALSE,0,"intercept",-1,-0.456453327737766,0.00418015567816122,0.9,-0.563154527411905,-0.358976724779896
11,4,1.1e+08,110000004,FALSE,TRUE,FALSE,0,"X1_groups",1,0.606615691884317,0.00147930581863557,0.9,0.545020776760067,0.668325794481781
11,4,1.1e+08,110000004,FALSE,TRUE,FALSE,0,"X2_dist",1,0.499478230043519,0.0024366914721384,0.9,0.412741681659966,0.579401918471396
11,4,1.1e+08,110000004,FALSE,TRUE,FALSE,0,"X3_norm",1,0.598123580391594,0.00171116464364737,0.9,0.533144181163128,0.667728734170721
11,4,1.1e+08,110000004,FALSE,TRUE,FALSE,0,"X4_row",1,0.566552806064374,0.00171055903535611,0.9,0.496933347657697,0.630630177666516
11,4,1.1e+08,110000004,FALSE,FALSE,FALSE,1,"intercept",-1,-1.01375200744291,0.00728299730711426,0.9,-1.14950490981042,-0.879798775864047
11,4,1.1e+08,110000004,FALSE,FALSE,FALSE,1,"X1_groups",1,1.00467441263037,0.00329482088086463,0.9,0.913503184427889,1.10014545931178
11,4,1.1e+08,110000004,FALSE,FALSE,FALSE,1,"X2_dist",1,1.03793822298362,0.0049782848100858,0.9,0.92593128769102,1.1571083915895
11,4,1.1e+08,110000004,FALSE,FALSE,FALSE,1,"X3_norm",1,1.03860171871369,0.00373026009646631,0.9,0.938769049680302,1.14182062504963
11,4,1.1e+08,110000004,FALSE,FALSE,FALSE,1,"X4_row",1,0.972368204632662,0.00345339805891651,0.9,0.880928491138971,1.07362157003882
11,4,1.1e+08,110000004,FALSE,FALSE,FALSE,2,"intercept",-1,-1.05209308302548,0.00774750262471933,0.9,-1.20477346220199,-0.916326444217479
11,4,1.1e+08,110000004,FALSE,FALSE,FALSE,2,"X1_groups",1,1.031500886231,0.00391664507248769,0.9,0.940851363847265,1.14084425120423
11,4,1.1e+08,110000004,FALSE,FALSE,FALSE,2,"X2_dist",1,1.07457011090665,0.00578454182409509,0.9,0.959369907966158,1.20337854038835
11,4,1.1e+08,110000004,FALSE,FALSE,FALSE,2,"X3_norm",1,1.06251361620277,0.00400104131190684,0.9,0.965386140606402,1.17086205640589
11,4,1.1e+08,110000004,FALSE,FALSE,FALSE,2,"X4_row",1,1.00343913054572,0.00391403761034857,0.9,0.909367108841343,1.10946346200133
11,4,1.1e+08,110000004,FALSE,TRUE,FALSE,1,"intercept",-1,-0.530065183698912,0.00506992782130771,0.9,-0.645872893608543,-0.409527027817523
11,4,1.1e+08,110000004,FALSE,TRUE,FALSE,1,"X1_groups",1,0.774276086549189,0.00260908353388867,0.9,0.69261612097552,0.859392723100084
11,4,1.1e+08,110000004,FALSE,TRUE,FALSE,1,"X2_dist",1,0.585936980958878,0.00333621038525026,0.9,0.492753970928752,0.683505237931376
11,4,1.1e+08,110000004,FALSE,TRUE,FALSE,1,"X3_norm",1,0.732921825632813,0.00243878036760964,0.9,0.652549763909035,0.807612786503724
11,4,1.1e+08,110000004,FALSE,TRUE,FALSE,1,"X4_row",1,0.693241078406339,0.00227205560760997,0.9,0.610181160228441,0.769653488416888
11,4,1.1e+08,110000004,FALSE,TRUE,FALSE,2,"intercept",-1,-0.800889834921607,0.0106739190965734,0.9,-0.986819865276099,-0.646954443118791
11,4,1.1e+08,110000004,FALSE,TRUE,FALSE,2,"X1_groups",1,1.01866074988861,0.00491242786858955,0.9,0.904945372062527,1.13644562279624
11,4,1.1e+08,110000004,FALSE,TRUE,FALSE,2,"X2_dist",1,0.839570678508996,0.0070632209878218,0.9,0.714099739179999,0.988603000629913
11,4,1.1e+08,110000004,FALSE,TRUE,FALSE,2,"X3_norm",1,1.01612082887454,0.00510457332384757,0.9,0.898792226890988,1.1388273935035
11,4,1.1e+08,110000004,FALSE,TRUE,FALSE,2,"X4_row",1,0.939936752818223,0.00437200981445391,0.9,0.840134884677632,1.05392355386609
11,5,1.1e+08,110000005,FALSE,FALSE,FALSE,0,"intercept",-1,-1.00224038750289,0.00707672602649424,0.9,-1.15062943091177,-0.874803093254788
