"Run","Rep","Xseed","Yseed","Z_additive","Z_multiplicative","AddRE","MulREdim","Variable","TrueValue","Estimate","Variance","Confidence","CI_low","CI_high"
18,1,1.8e+08,180000001,FALSE,FALSE,FALSE,0,"intercept",-1,-0.924513267394945,0.00798558581916379,0.9,-1.071693010736,-0.788470584480995
18,1,1.8e+08,180000001,FALSE,FALSE,FALSE,0,"X1_groups",1,1.00761670430134,0.00300742199366374,0.9,0.912988041846005,1.10447092771004
18,1,1.8e+08,180000001,FALSE,FALSE,FALSE,0,"X2_dist",1,0.986996418867633,0.00770683532332716,0.9,0.848114091598534,1.12945057092955
18,1,1.8e+08,180000001,FALSE,FALSE,FALSE,0,"X3_norm",1,1.03749428820813,0.00351543092576652,0.9,0.936704527937232,1.13836488357088
18,1,1.8e+08,180000001,FALSE,FALSE,FALSE,0,"X4_row",1,0.976095194272772,0.00335925671252134,0.9,0.883715948736978,1.07820278448962
18,1,1.8e+08,180000001,FALSE,TRUE,FALSE,0,"intercept",-1,-0.659796040982885,0.00512729819307814,0.9,-0.779482424349865,-0.54652484661958
18,1,1.8e+08,180000001,FALSE,TRUE,FALSE,0,"X1_groups",1,0.709188456041503,0.00161712258140775,0.9,0.641501609845937,0.777354300240589
18,1,1.8e+08,180000001,FALSE,TRUE,FALSE,0,"X2_dist",1,0.663019909427139,0.00464624433493154,0.9,0.545046125271997,0.777799824882579
18,1,1.8e+08,180000001,FALSE,TRUE,FALSE,0,"X3_norm",1,0.685435757813748,0.00174109260619137,0.9,0.617002082351068,0.75130994002063
18,1,1.8e+08,180000001,FALSE,TRUE,FALSE,0,"X4_row",1,0.644614543780481,0.00169258504737889,0.9,0.581620689504263,0.711598531706028
18,1,1.8e+08,180000001,FALSE,FALSE,FALSE,1,"intercept",-1,-0.96948231358945,0.00770531705675921,0.9,-1.11535399250044,-0.827064866655967
18,1,1.8e+08,180000001,FALSE,FALSE,FALSE,1,"X1_groups",1,1.0494127131163,0.00339952204407598,0.9,0.958976365032868,1.1544298239281
18,1,1.8e+08,180000001,FALSE,FALSE,FALSE,1,"X2_dist",1,1.02771651972796,0.00749514511970114,0.9,0.890283070577855,1.16553128464438
18,1,1.8e+08,180000001,FALSE,FALSE,FALSE,1,"X3_norm",1,1.07953262915156,0.00437832087282208,0.9,0.972265383053751,1.18811893887665
18,1,1.8e+08,180000001,FALSE,FALSE,FALSE,1,"X4_row",1,1.02191196244775,0.00371921439847718,0.9,0.924140120771509,1.12063309193595
18,1,1.8e+08,180000001,FALSE,FALSE,FALSE,2,"intercept",-1,-1.01037040758963,0.00959645412812929,0.9,-1.18940569041031,-0.856631313487436
