"Run","Rep","Xseed","Yseed","Z_additive","Z_multiplicative","AddRE","MulREdim","Variable","TrueValue","Estimate","Variance","Confidence","CI_low","CI_high"
8,1,8e+07,80000001,FALSE,FALSE,FALSE,0,"intercept",-1,-1.19583293574209,0.00717231827333257,0.9,-1.33226462576503,-1.06030113232782
8,1,8e+07,80000001,FALSE,FALSE,FALSE,0,"X1_groups",1,1.07516026807331,0.0031604843883938,0.9,0.981442026454929,1.16881066553472
8,1,8e+07,80000001,FALSE,FALSE,FALSE,0,"X2_dist",1,1.14339750626587,0.00469746470113147,0.9,1.03653686013545,1.2494398499013
8,1,8e+07,80000001,FALSE,FALSE,FALSE,0,"X3_norm",1,1.01395861774468,0.00334252625837737,0.9,0.91806555390495,1.10966855103705
8,1,8e+07,80000001,FALSE,FALSE,FALSE,0,"X4_row",1,1.00829282454042,0.00374314390998875,0.9,0.911008826732405,1.1034108273704
8,1,8e+07,80000001,FALSE,TRUE,FALSE,0,"intercept",-1,-0.623865668937955,0.00415698717762903,0.9,-0.737457791003457,-0.514840277432192
8,1,8e+07,80000001,FALSE,TRUE,FALSE,0,"X1_groups",1,0.584550866297257,0.0016068306126175,0.9,0.51957293818353,0.649851473951248
8,1,8e+07,80000001,FALSE,TRUE,FALSE,0,"X2_dist",1,0.656984585827111,0.0031520781227166,0.9,0.566234832394594,0.747367422052031
8,1,8e+07,80000001,FALSE,TRUE,FALSE,0,"X3_norm",1,0.636395774333875,0.00206661106976631,0.9,0.56289789654438,0.710440114231392
8,1,8e+07,80000001,FALSE,TRUE,FALSE,0,"X4_row",1,0.570902735869279,0.00132106560260499,0.9,0.511554319369716,0.631864076080508
8,1,8e+07,80000001,FALSE,FALSE,FALSE,1,"intercept",-1,-1.29424260833749,0.00988011968466095,0.9,-1.467147858239,-1.14287648483988
8,1,8e+07,80000001,FALSE,FALSE,FALSE,1,"X1_groups",1,1.16116716187302,0.00456334483724173,0.9,1.05703935345609,1.27276862487661
8,1,8e+07,80000001,FALSE,FALSE,FALSE,1,"X2_dist",1,1.23372252124013,0.00694958191656363,0.9,1.10716469676804,1.38447385541315
8,1,8e+07,80000001,FALSE,FALSE,FALSE,1,"X3_norm",1,1.08574124347384,0.00497213962232308,0.9,0.976575584117141,1.19970394849499
8,1,8e+07,80000001,FALSE,FALSE,FALSE,1,"X4_row",1,1.08116070442776,0.00474907865193713,0.9,0.972574970235381,1.19784907879748
8,1,8e+07,80000001,FALSE,FALSE,FALSE,2,"intercept",-1,-1.35732587618277,0.0111746080250697,0.9,-1.54219553189794,-1.18773619506566
8,1,8e+07,80000001,FALSE,FALSE,FALSE,2,"X1_groups",1,1.20710809538183,0.0061642851358767,0.9,1.08693170644834,1.3385107434358
8,1,8e+07,80000001,FALSE,FALSE,FALSE,2,"X2_dist",1,1.29375984739207,0.00908041695378311,0.9,1.14123278591494,1.44476217274373
8,1,8e+07,80000001,FALSE,FALSE,FALSE,2,"X3_norm",1,1.12683466339529,0.00588829992250454,0.9,1.00919749086608,1.25292622797617
8,1,8e+07,80000001,FALSE,FALSE,FALSE,2,"X4_row",1,1.12417610315471,0.00589247502398321,0.9,1.00675117778252,1.25568295053796
8,1,8e+07,80000001,FALSE,TRUE,FALSE,1,"intercept",-1,-0.761279703811077,0.00486492626904671,0.9,-0.881580780327679,-0.649220417878459
8,1,8e+07,80000001,FALSE,TRUE,FALSE,1,"X1_groups",1,0.713388752870496,0.00252737301962355,0.9,0.629870954650615,0.801180693387683
8,1,8e+07,80000001,FALSE,TRUE,FALSE,1,"X2_dist",1,0.781182409536916,0.00331587597172859,0.9,0.694908372036419,0.884820843064574
8,1,8e+07,80000001,FALSE,TRUE,FALSE,1,"X3_norm",1,0.745700483750019,0.0026697853492006,0.9,0.659677619416885,0.834505284579149
8,1,8e+07,80000001,FALSE,TRUE,FALSE,1,"X4_row",1,0.683207389288666,0.00215535826420438,0.9,0.603884451217058,0.756967254043419
8,1,8e+07,80000001,FALSE,TRUE,FALSE,2,"intercept",-1,-1.08090762047453,0.00931709610188116,0.9,-1.24890486038306,-0.938516920441173
8,1,8e+07,80000001,FALSE,TRUE,FALSE,2,"X1_groups",1,0.994642749114541,0.00514803882951247,0.9,0.870919799064749,1.12054703894186
8,1,8e+07,80000001,FALSE,TRUE,FALSE,2,"X2_dist",1,1.09550230881168,0.00713197925093322,0.9,0.956451245935255,1.23447527921831
8,1,8e+07,80000001,FALSE,TRUE,FALSE,2,"X3_norm",1,0.997675978615416,0.00516123916160987,0.9,0.872111744821332,1.12294535487877
8,1,8e+07,80000001,FALSE,TRUE,FALSE,2,"X4_row",1,0.969372548388265,0.00457202978629645,0.9,0.869720859486118,1.08002861045662
8,2,8e+07,80000002,FALSE,FALSE,FALSE,0,"intercept",-1,-0.992275341191885,0.00649501476932919,0.9,-1.11543573648094,-0.858296514715052
8,2,8e+07,80000002,FALSE,FALSE,FALSE,0,"X1_groups",1,1.06666654717949,0.00323761404231245,0.9,0.96913547610741,1.16115315612631
8,2,8e+07,80000002,FALSE,FALSE,FALSE,0,"X2_dist",1,0.98693250105809,0.0042739616301937,0.9,0.880281129877242,1.09363356693423
8,2,8e+07,80000002,FALSE,FALSE,FALSE,0,"X3_norm",1,1.08088068585279,0.00410070467038593,0.9,0.978226417692239,1.18314127113559
8,2,8e+07,80000002,FALSE,FALSE,FALSE,0,"X4_row",1,1.03048132109179,0.00320631131275204,0.9,0.929953050794898,1.12259193730854
8,2,8e+07,80000002,FALSE,TRUE,FALSE,0,"intercept",-1,-0.594998508680478,0.00398338165862312,0.9,-0.704812107708694,-0.492954524704925
8,2,8e+07,80000002,FALSE,TRUE,FALSE,0,"X1_groups",1,0.534611608184829,0.00152387334516076,0.9,0.468041754474889,0.599603349920823
8,2,8e+07,80000002,FALSE,TRUE,FALSE,0,"X2_dist",1,0.637793976067788,0.00279804317241963,0.9,0.560204653739265,0.727589829750478
