"Run","Rep","Xseed","Yseed","Z_additive","Z_multiplicative","prior","projected","AddRE","MulREdim","Variable","TrueValue","Estimate","Variance","Confidence","CI_low","CI_high"
18,141,1.8e+08,180000141,FALSE,FALSE,"IG",FALSE,FALSE,0,"intercept",-1,-0.989705303287415,0.00185871016655215,0.9,-1.06826993732663,-0.922320234381578
18,141,1.8e+08,180000141,FALSE,FALSE,"IG",FALSE,FALSE,0,"X1_groups",1,0.959044231783301,0.000698920175293668,0.9,0.918733396319959,1.00127972515728
18,141,1.8e+08,180000141,FALSE,FALSE,"IG",FALSE,FALSE,0,"X2_dist",1,0.982540360011343,0.00105772418837067,0.9,0.930951255205777,1.03608996763121
18,141,1.8e+08,180000141,FALSE,FALSE,"IG",FALSE,FALSE,0,"X3_norm",1,0.989914437619465,0.000887124966953898,0.9,0.94252685672096,1.04074816683055
18,141,1.8e+08,180000141,FALSE,FALSE,"IG",FALSE,FALSE,0,"X4_row",1,1.00759060768568,0.000820615187272818,0.9,0.960057831492864,1.05754970572485
18,141,1.8e+08,180000141,TRUE,FALSE,"IG",FALSE,FALSE,0,"intercept",-1,-0.416034287085345,0.00102647258865017,0.9,-0.470679722856733,-0.367574053656612
18,141,1.8e+08,180000141,TRUE,FALSE,"IG",FALSE,FALSE,0,"X1_groups",1,0.555550859511521,0.000368271349841863,0.9,0.523009202596905,0.585540132225849
18,141,1.8e+08,180000141,TRUE,FALSE,"IG",FALSE,FALSE,0,"X2_dist",1,0.480423979135624,0.000468787335664407,0.9,0.446984706274751,0.514870649439273
18,141,1.8e+08,180000141,TRUE,FALSE,"IG",FALSE,FALSE,0,"X3_norm",1,0.607437830611021,0.000486556402344321,0.9,0.57370298389158,0.646316139902351
18,141,1.8e+08,180000141,TRUE,FALSE,"IG",FALSE,FALSE,0,"X4_row",1,0.58694529609736,0.000424806704135723,0.9,0.551603554687548,0.620432100857245
18,141,1.8e+08,180000141,FALSE,FALSE,"IG",FALSE,TRUE,0,"intercept",-1,-1.03107024026333,0.0026164943405418,0.9,-1.11817699585949,-0.948348496014711
18,141,1.8e+08,180000141,FALSE,FALSE,"IG",FALSE,TRUE,0,"X1_groups",1,0.990134973236858,0.000755066415660352,0.9,0.944094679622821,1.0356502415026
18,141,1.8e+08,180000141,FALSE,FALSE,"IG",FALSE,TRUE,0,"X2_dist",1,1.02412832869386,0.00112999070017954,0.9,0.969080114199397,1.07872014419434
18,141,1.8e+08,180000141,FALSE,FALSE,"IG",FALSE,TRUE,0,"X3_norm",1,1.01716872758927,0.000901862141568711,0.9,0.965426372347794,1.06741013165683
18,141,1.8e+08,180000141,FALSE,FALSE,"IG",FALSE,TRUE,0,"X4_row",1,1.03494315784674,0.00144805698842707,0.9,0.976634771436126,1.09612237902845
18,141,1.8e+08,180000141,TRUE,FALSE,"IG",FALSE,TRUE,0,"intercept",-1,-0.84613243486561,0.0265347307060611,0.9,-1.11200621430338,-0.580293938461314
18,141,1.8e+08,180000141,TRUE,FALSE,"IG",FALSE,TRUE,0,"X1_groups",1,0.955926604562542,0.000911290061952369,0.9,0.908738776664473,1.00868603343611
18,141,1.8e+08,180000141,TRUE,FALSE,"IG",FALSE,TRUE,0,"X2_dist",1,0.960914828131073,0.00154183919168568,0.9,0.903148986939838,1.02125378500266
18,141,1.8e+08,180000141,TRUE,FALSE,"IG",FALSE,TRUE,0,"X3_norm",1,1.01225641075573,0.00118982856912465,0.9,0.957029456870909,1.06837743170136
18,141,1.8e+08,180000141,TRUE,FALSE,"IG",FALSE,TRUE,0,"X4_row",1,0.997391850721087,0.0132871299369903,0.9,0.820984613115499,1.18544056123965
18,141,1.8e+08,180000141,FALSE,FALSE,"HC",FALSE,TRUE,0,"intercept",-1,-1.00610411952798,0.0020728798725396,0.9,-1.07858472535552,-0.929756767285755
18,141,1.8e+08,180000141,FALSE,FALSE,"HC",FALSE,TRUE,0,"X1_groups",1,0.973694548691707,0.00079087109894142,0.9,0.925960268779614,1.0177394569779
18,141,1.8e+08,180000141,FALSE,FALSE,"HC",FALSE,TRUE,0,"X2_dist",1,1.00045298704473,0.00107214698683375,0.9,0.947939424136134,1.05427154085602
18,141,1.8e+08,180000141,FALSE,FALSE,"HC",FALSE,TRUE,0,"X3_norm",1,1.0011315279044,0.000853623618990843,0.9,0.951482467940269,1.04994419652439
18,141,1.8e+08,180000141,FALSE,FALSE,"HC",FALSE,TRUE,0,"X4_row",1,1.01811368323233,0.00113930415512414,0.9,0.963564449072327,1.07268710825848
18,141,1.8e+08,180000141,TRUE,FALSE,"HC",FALSE,TRUE,0,"intercept",-1,-0.855953699954671,0.0276465632291191,0.9,-1.13104810192966,-0.558238959027185
18,141,1.8e+08,180000141,TRUE,FALSE,"HC",FALSE,TRUE,0,"X1_groups",1,0.962606176661997,0.000969525777502908,0.9,0.913837283405209,1.01288770868346
18,141,1.8e+08,180000141,TRUE,FALSE,"HC",FALSE,TRUE,0,"X2_dist",1,0.965446004013963,0.0016154444895899,0.9,0.901192532800921,1.03451342601597
18,141,1.8e+08,180000141,TRUE,FALSE,"HC",FALSE,TRUE,0,"X3_norm",1,1.01748236086967,0.0011509877807189,0.9,0.96328097084708,1.07314805485412
