"Run","Rep","Xseed","Yseed","Z_additive","Z_multiplicative","prior","projected","AddRE","MulREdim","Variable","TrueValue","Estimate","Variance","Confidence","CI_low","CI_high"
15,1,1.5e+08,150000001,FALSE,FALSE,"IG",FALSE,FALSE,0,"intercept",-1,-0.927602209308771,0.00206723493283006,0.9,-1.00283291067216,-0.85184103234317
15,1,1.5e+08,150000001,FALSE,FALSE,"IG",FALSE,FALSE,0,"X1_groups",1,0.983247813589505,0.000812579242994206,0.9,0.936648450986017,1.03146162760994
15,1,1.5e+08,150000001,FALSE,FALSE,"IG",FALSE,FALSE,0,"X2_dist",1,0.955933946572475,0.00107954392953948,0.9,0.90542111107525,1.01151751169679
15,1,1.5e+08,150000001,FALSE,FALSE,"IG",FALSE,FALSE,0,"X3_norm",1,1.00018419815519,0.000976739553242233,0.9,0.947710334387566,1.0513223621065
15,1,1.5e+08,150000001,FALSE,FALSE,"IG",FALSE,FALSE,0,"X4_row",1,1.02604429168085,0.000930098832083567,0.9,0.975717487783959,1.07553032317319
15,1,1.5e+08,150000001,TRUE,FALSE,"IG",FALSE,FALSE,0,"intercept",-1,-0.598603521609319,0.001281979966101,0.9,-0.655716536946145,-0.540622285003878
15,1,1.5e+08,150000001,TRUE,FALSE,"IG",FALSE,FALSE,0,"X1_groups",1,0.559597227012468,0.000402452227415127,0.9,0.523258813211509,0.590233974279141
15,1,1.5e+08,150000001,TRUE,FALSE,"IG",FALSE,FALSE,0,"X2_dist",1,0.622989281365928,0.000631292364690281,0.9,0.584248545194679,0.665382522171426
15,1,1.5e+08,150000001,TRUE,FALSE,"IG",FALSE,FALSE,0,"X3_norm",1,0.587609273939298,0.000489082307550365,0.9,0.554999909864348,0.626715339963284
15,1,1.5e+08,150000001,TRUE,FALSE,"IG",FALSE,FALSE,0,"X4_row",1,0.614995375576635,0.000431617083543717,0.9,0.581841086138373,0.648594278895604
15,1,1.5e+08,150000001,FALSE,FALSE,"IG",FALSE,TRUE,0,"intercept",-1,-0.945992011009115,0.00255939297453481,0.9,-1.02836102656538,-0.856490130215889
15,1,1.5e+08,150000001,FALSE,FALSE,"IG",FALSE,TRUE,0,"X1_groups",1,1.00196872319251,0.000712589710865479,0.9,0.958275792097464,1.04603212215497
15,1,1.5e+08,150000001,FALSE,FALSE,"IG",FALSE,TRUE,0,"X2_dist",1,0.976558694570376,0.00114782459113807,0.9,0.921580997113458,1.03384113688237
15,1,1.5e+08,150000001,FALSE,FALSE,"IG",FALSE,TRUE,0,"X3_norm",1,1.01713159658082,0.000840949426828673,0.9,0.968240645428367,1.06605399133853
15,1,1.5e+08,150000001,FALSE,FALSE,"IG",FALSE,TRUE,0,"X4_row",1,1.0423021419229,0.00132181062799229,0.9,0.979556940887854,1.09716654435517
15,1,1.5e+08,150000001,TRUE,FALSE,"IG",FALSE,TRUE,0,"intercept",-1,-0.915934645250575,0.0175624745042064,0.9,-1.1325559478267,-0.688204546648178
15,1,1.5e+08,150000001,TRUE,FALSE,"IG",FALSE,TRUE,0,"X1_groups",1,0.950304993476633,0.000888006271492811,0.9,0.902479035647963,0.998042018953237
15,1,1.5e+08,150000001,TRUE,FALSE,"IG",FALSE,TRUE,0,"X2_dist",1,0.976852734836571,0.00171666141582654,0.9,0.91152274822819,1.04410632700194
15,1,1.5e+08,150000001,TRUE,FALSE,"IG",FALSE,TRUE,0,"X3_norm",1,1.02939240069287,0.00102694915292986,0.9,0.976253141329526,1.07919793060703
15,1,1.5e+08,150000001,TRUE,FALSE,"IG",FALSE,TRUE,0,"X4_row",1,0.922886395411785,0.0152447802157749,0.9,0.725170202344483,1.12527021503456
15,1,1.5e+08,150000001,FALSE,FALSE,"HC",FALSE,TRUE,0,"intercept",-1,-0.931302321592332,0.00201769659924282,0.9,-1.00729341155465,-0.856500067571205
15,1,1.5e+08,150000001,FALSE,FALSE,"HC",FALSE,TRUE,0,"X1_groups",1,0.988012829657882,0.000765117137218372,0.9,0.943947416121097,1.03216576401264
15,1,1.5e+08,150000001,FALSE,FALSE,"HC",FALSE,TRUE,0,"X2_dist",1,0.961053527813966,0.00114225834324282,0.9,0.905711288327666,1.02113846476926
15,1,1.5e+08,150000001,FALSE,FALSE,"HC",FALSE,TRUE,0,"X3_norm",1,1.00229815583083,0.000852779950356634,0.9,0.952888848810139,1.04797607972309
15,1,1.5e+08,150000001,FALSE,FALSE,"HC",FALSE,TRUE,0,"X4_row",1,1.02602741942791,0.000883566336257098,0.9,0.979994168898666,1.07246331142607
15,1,1.5e+08,150000001,TRUE,FALSE,"HC",FALSE,TRUE,0,"intercept",-1,-0.911752667283066,0.0273314694308025,0.9,-1.1817266554928,-0.631720053431814
15,1,1.5e+08,150000001,TRUE,FALSE,"HC",FALSE,TRUE,0,"X1_groups",1,0.957960644592307,0.00093105205276362,0.9,0.906781968588334,1.00428505784319
15,1,1.5e+08,150000001,TRUE,FALSE,"HC",FALSE,TRUE,0,"X2_dist",1,0.980908478637093,0.00166978895250777,0.9,0.911705836280736,1.04666207536595
15,1,1.5e+08,150000001,TRUE,FALSE,"HC",FALSE,TRUE,0,"X3_norm",1,1.03724261078133,0.0011507460537977,0.9,0.981577037811446,1.08851420622576
15,1,1.5e+08,150000001,TRUE,FALSE,"HC",FALSE,TRUE,0,"X4_row",1,1.0088993934898,0.0159643291644125,0.9,0.822796390963103,1.23134746054246
15,2,1.5e+08,150000002,FALSE,FALSE,"IG",FALSE,FALSE,0,"intercept",-1,-1.03373214890524,0.00202281311082679,0.9,-1.10799445219686,-0.957165756583141
15,2,1.5e+08,150000002,FALSE,FALSE,"IG",FALSE,FALSE,0,"X1_groups",1,1.01768802842948,0.000826537024239621,0.9,0.972009269024597,1.06899247217309
15,2,1.5e+08,150000002,FALSE,FALSE,"IG",FALSE,FALSE,0,"X2_dist",1,1.05485451563086,0.00121803904232528,0.9,1.00044939155851,1.11344616580647
15,2,1.5e+08,150000002,FALSE,FALSE,"IG",FALSE,FALSE,0,"X3_norm",1,0.989178994674182,0.00100546733802431,0.9,0.935492628583142,1.03953087845157
15,2,1.5e+08,150000002,FALSE,FALSE,"IG",FALSE,FALSE,0,"X4_row",1,1.08781412469076,0.000981370813368414,0.9,1.03384423373179,1.13864104421978
15,2,1.5e+08,150000002,TRUE,FALSE,"IG",FALSE,FALSE,0,"intercept",-1,-0.638126178668278,0.00132509423540669,0.9,-0.698889422574684,-0.578106647798628
