"Run","Rep","Xseed","Yseed","Z_additive","Z_multiplicative","prior","projected","AddRE","MulREdim","Variable","TrueValue","Estimate","Variance","Confidence","CI_low","CI_high"
12,71,1.2e+08,120000071,FALSE,FALSE,"IG",FALSE,FALSE,0,"intercept",-1,-0.976824590613713,0.00202075089399528,0.9,-1.05113844120803,-0.896595705468627
12,71,1.2e+08,120000071,FALSE,FALSE,"IG",FALSE,FALSE,0,"X1_groups",1,0.961330310754217,0.000845979863398791,0.9,0.914865218495175,1.00748370502662
12,71,1.2e+08,120000071,FALSE,FALSE,"IG",FALSE,FALSE,0,"X2_dist",1,0.978048191815171,0.00125024059974173,0.9,0.919661236145451,1.0395751465813
12,71,1.2e+08,120000071,FALSE,FALSE,"IG",FALSE,FALSE,0,"X3_norm",1,0.985665052180807,0.000908749242354751,0.9,0.937001379830335,1.03443280607149
12,71,1.2e+08,120000071,FALSE,FALSE,"IG",FALSE,FALSE,0,"X4_row",1,0.987669782756684,0.000814494793180722,0.9,0.940428059405388,1.03521062391414
12,71,1.2e+08,120000071,TRUE,FALSE,"IG",FALSE,FALSE,0,"intercept",-1,-0.410322434426954,0.00118881957012592,0.9,-0.468971735355634,-0.353313784623199
12,71,1.2e+08,120000071,TRUE,FALSE,"IG",FALSE,FALSE,0,"X1_groups",1,0.561142997547595,0.000426263417816568,0.9,0.529015168169898,0.59545744099965
12,71,1.2e+08,120000071,TRUE,FALSE,"IG",FALSE,FALSE,0,"X2_dist",1,0.528805994503554,0.000674591305375883,0.9,0.489799469675353,0.573288404364835
12,71,1.2e+08,120000071,TRUE,FALSE,"IG",FALSE,FALSE,0,"X3_norm",1,0.551147213719641,0.000461771161096179,0.9,0.515699015450755,0.585208731766812
12,71,1.2e+08,120000071,TRUE,FALSE,"IG",FALSE,FALSE,0,"X4_row",1,0.5853628055568,0.000386831393327492,0.9,0.552169127518051,0.617672625234139
12,71,1.2e+08,120000071,FALSE,FALSE,"IG",FALSE,TRUE,0,"intercept",-1,-1.00676595380995,0.00248856126411295,0.9,-1.08488854052512,-0.922980109608368
