"Run","Rep","Xseed","Yseed","Z_additive","Z_multiplicative","prior","projected","AddRE","MulREdim","Variable","TrueValue","Estimate","Variance","Confidence","CI_low","CI_high"
12,1,1.2e+08,120000001,FALSE,FALSE,"IG",FALSE,FALSE,0,"intercept",-1,-1.01371154249708,0.00730187215205121,0.9,-1.14946210905944,-0.88469619529125
12,1,1.2e+08,120000001,FALSE,FALSE,"IG",FALSE,FALSE,0,"X1_groups",1,1.01600022472228,0.0025738641462661,0.9,0.934647593016446,1.10675087927073
12,1,1.2e+08,120000001,FALSE,FALSE,"IG",FALSE,FALSE,0,"X2_dist",1,1.04428712376119,0.00632126733332852,0.9,0.916505324454869,1.16853260491557
12,1,1.2e+08,120000001,FALSE,FALSE,"IG",FALSE,FALSE,0,"X3_norm",1,0.980214335287713,0.00353764836359943,0.9,0.885277567443085,1.08132406181855
12,1,1.2e+08,120000001,FALSE,FALSE,"IG",FALSE,FALSE,0,"X4_row",1,1.01665512455747,0.00328972970644092,0.9,0.93332046538301,1.11139409118533
12,1,1.2e+08,120000001,TRUE,FALSE,"IG",FALSE,FALSE,0,"intercept",-1,-0.526322763598322,0.00438546881538554,0.9,-0.634822543790029,-0.421079042573578
12,1,1.2e+08,120000001,TRUE,FALSE,"IG",FALSE,FALSE,0,"X1_groups",1,0.623394328190072,0.00159570814323571,0.9,0.557524873734509,0.689187246147491
12,1,1.2e+08,120000001,TRUE,FALSE,"IG",FALSE,FALSE,0,"X2_dist",1,0.436579571404827,0.00367401401519189,0.9,0.33675149289971,0.531638026071164
12,1,1.2e+08,120000001,TRUE,FALSE,"IG",FALSE,FALSE,0,"X3_norm",1,0.64508855486894,0.00195576230531496,0.9,0.573205703747232,0.717538955112693
12,1,1.2e+08,120000001,TRUE,FALSE,"IG",FALSE,FALSE,0,"X4_row",1,0.682707741529224,0.00190406099102302,0.9,0.612565987753269,0.757232787584085
12,1,1.2e+08,120000001,FALSE,FALSE,"IG",FALSE,TRUE,0,"intercept",-1,-1.06444791458155,0.0117523144029912,0.9,-1.24344378202334,-0.887023720055264
12,1,1.2e+08,120000001,FALSE,FALSE,"IG",FALSE,TRUE,0,"X1_groups",1,1.05959864186224,0.00306257005238228,0.9,0.963048753759942,1.14617401071391
12,1,1.2e+08,120000001,FALSE,FALSE,"IG",FALSE,TRUE,0,"X2_dist",1,1.09157344715007,0.00731064613952676,0.9,0.945079407505168,1.2209533497088
12,1,1.2e+08,120000001,FALSE,FALSE,"IG",FALSE,TRUE,0,"X3_norm",1,1.01752062516509,0.0034593107377427,0.9,0.915713990379455,1.11468431308057
12,1,1.2e+08,120000001,FALSE,FALSE,"IG",FALSE,TRUE,0,"X4_row",1,1.05973565607896,0.00504659542957247,0.9,0.943807464757212,1.17948970906052
12,1,1.2e+08,120000001,TRUE,FALSE,"IG",FALSE,TRUE,0,"intercept",-1,-1.04388765136448,0.0473223709998525,0.9,-1.40232314556093,-0.705357832964022
12,1,1.2e+08,120000001,TRUE,FALSE,"IG",FALSE,TRUE,0,"X1_groups",1,0.958623205307046,0.00371781196849934,0.9,0.85883256386751,1.05742847610125
12,1,1.2e+08,120000001,TRUE,FALSE,"IG",FALSE,TRUE,0,"X2_dist",1,0.915782343912859,0.0104216139727353,0.9,0.755496372869159,1.0822610015649
